type,title,release_year,duration,listed_in,description
TV Show,The Underground Railroad,2021,1 Season,Drama,"Coming soon to Prime Video: May 14. The Underground Railroad follows Cora, a young enslaved woman who embarks on a heart-wrenching, history bending journey to freedom, while being pursued by a dangerous slave catcher, Ridgeway. On her strenuous journey of growth and perseverance, Cora encounters a mysterious subterranean railroad, and the timeless truths about what it means to be Black in America."
TV Show,The Twin Flower Legend,2020,1 Season,Drama,Hua Mujin (Mao Xiaohui) is born and grows up during the chaotic era of the five dynasties and the ten kingdoms. Her twin sister Hua Jinxiu (Kai Xuan) and she are sold to the powerful Yuan Family as a slave. Hua Mulin uses her intelligence and the techniques inherited from her father to help Yuan Family to have a great glory during an era of political upheaval and division.
TV Show,The Tunnel,2018,3 Seasons,Drama,"The emotionally charged finale of the acclaimed bilingual crime thriller, The Tunnel, reunites Stephen Dillane with Clemence Poesy for the last outing of this unlikely Anglo-French partnership. The Tunnel: Vengeance is set amidst mid-Brexit hysteria, an escalating refugee crisis, and the increasing threat of terror from disenfranchised, exiled souls on whom society has turned its back."
TV Show,The Trial: A Murder In The Family,2017,1 Season,Drama,"The five-part series follows a fictional court case in which university lecturer Simon Davis (Michael Gould) is tried for the murder of his wife, in an attempt to recreate an accurate portrayal of an English legal trial. The prosecuting counsel, defence counsel and judge featured in the series are real professionals; and the jury is made up of twelve members of the British public."
TV Show,The Time Of Our Lives,2014,2 Seasons,Drama,"The Time of Our Lives is a drama series, set in a moody inner-city Melbourne, which follows the lives of a typical extended Australian family, in all its contemporary variations."
TV Show,The Surgeon,2005,1 Season,Drama,The Surgeon is a medical drama following surgeons as they tackle day to day life in the hospital and unusual cases. It is based at the fictional hospital named Sydney General Hospital.
TV Show,The Secret Life of Us,2006,4 Seasons,Drama,"The Secret Life Of Us is an Australian drama revolving around the lives of the residents of an apartment block in an urban suburb of Melbourne. It follows the characters through some of life's most complex journeys, as they search for themselves in their work, social and family lives, always following one simple rule: all roads lead back to your friends."
TV Show,The Romanoffs,2018,1 Season,Drama,"From the creator of Mad Men, The Romanoffs is a contemporary anthology series set around the globe featuring eight separate stories about people who believe themselves to be descendants of the Russian royal family. Starring Aaron Eckhart, Diane Lane, Isabelle Huppert, Christina Hendricks, John Slattery, Amanda Peet, Jack Huston, Kathryn Hahn, Noah Wyle, Paul Reiser, Andrew Rannells and more."
TV Show,The Paradise,2013,2 Seasons,Drama,"The doors re-open to The Paradise a year after the dramatic events that saw Moray declare his love for Denise and lose The Paradise after breaking off his engagement. But the spurned Katherine has since married - a mysterious, brooding ex-military man with a troubled history. Although she seems to be starting her life anew, her passion for Moray threatens to draw her back into a love triangle."
TV Show,The Next Step,2017,5 Seasons,Drama,"It's a new chapter for The Next Step dance studio. The studio is expanding and attracting a lot of fresh faces, while many old guard A-Troupers are leaving to pursue other goals. One thing is absolute: A-Troupe's quest to be the best. Since losing Regionals last season, they are no longer the International champs and they have a lot to prove."
TV Show,The Neighbors [English Subtitled],2016,2 Seasons,Drama,"After a year Eva comes out of a coma. Still suffering from memory loss she returns to the suburbs, while her husband Peter is locked away in an institution. After a daring prison escape Steef has two priorities: finding his son and taking revenge on Eva. New neighbors Steffi and Lex move into the neighborhood. They are unaware of last year’s drama and are preoccupied with a secret of their own."
TV Show,The Neighbors [English Subbed] (4K UHD),2016,1 Season,Drama,"After a year Eva comes out of a coma. Still suffering from memory loss she returns to the suburbs, while her husband Peter is locked away in an institution. After a daring prison escape Steef has two priorities: finding his son and taking revenge on Eva. New neighbors Steffi and Lex move into the neighborhood. They are unaware of last year’s drama and are preoccupied with a secret of their own."
TV Show,The Moonstone,2016,1 Season,Drama,"A fresh adaption of English literature's first great detective novel. ""The Moonstone"" centers on the theft of a cursed but priceless diamond. The charismatic Franklin Blake must solve the disappearance of the Moonstone in order to win back the woman he loves, the beautiful, principled and independent Rachel Verinder."
TV Show,The Mill,2014,2 Seasons,Drama,It is 1838 and whilst John and Daniel celebrate the reprieve of the Tolpuddle Martyrs the new Poor Law drives economic migrants from Southern England to the mill .
TV Show,The Last Tycoon,2017,1 Season,Drama,"The Last Tycoon tells the story of Monroe Stahr, a dashing and talented studio executive who struggles to find his place within the movie industry and the world. Monroe is caught in a power struggle with his boss and mentor, Pat Brady, when a young Irish waitress catches his eye. Her spark just might be the fuel he needs to create a truly great and important film in his quest for power."
TV Show,The Last Post,2017,1 Season,Drama,"In the mid-60s, a unit of Royal Military Police officers and their families deal with the challenges of politics, love and war in the shimmering heat of British-controlled Aden."
TV Show,The Last of Robin Hood,2018,1 Season,Drama,"Kevin Kline stars as Errol Flynn, one of Hollywood's greatest leading men: a lusty and vivacious actor who lived a swashbuckling life of glamour and scandal on and off the screen. But few remember the icon's last May-December romance that shocked a nation. The Last of Robin Hood is a sensational look at Hollywood's golden age and the desire for fame and acceptance."
TV Show,The House of Cards Trilogy,1995,3 Seasons,Drama,"The Final Cut. The concluding part to the original House of Cards serial. Francis Urquhart, who is still Prime Minister, becomes heavily involved in a foreign war over oil trading. Can he remain invincible as the highly charged political events start spiraling out of his control?"
TV Show,The Forgotten Army - Azaadi Ke Liye,2020,1 Season,Drama,"The Forgotten Army is a true epic war series about the Indian soldiers from the Azad Hind Fauj who marched 3,884 kms from Singapore to Delhi to free their country from the British. Led by Netaji Subhash Chandra Bose, they fought against their size and scale but were labelled by the then ruling establishment as traitors. Experience an action packed series recreate this momentous juncture in history"
TV Show,The Feed,2019,1 Season,Drama,"In the near future, people’s minds are connected to The Feed, giving them instant connectivity. When something or someone invades it, everyone is at risk."
TV Show,The Fall,2016,3 Seasons,Drama,"Gillian Anderson returns as Detective Superintendent Stella Gibson in The Fall. She has arrested Spector but will he survive the gunshot wounds sustained in police custody? Will he ever face justice? As The Fall reaches its inexorable conclusion, it's clear that the rules of this deadly game of cat and mouse are set to shift once again."
TV Show,The Fades,2011,1 Season,Drama,"A smart, supernatural thriller about two friends fighting to save the world of the living from the spirits of the dead. Paul and his best friend Mac are the unpopular kids at their college. And now Paul has started to see things - Fades. Soon the fate of humanity rests in the hands of the two friends who already have enough trouble getting through a day in one piece, let alone saving the world."
TV Show,The Durrells in Corfu,2019,4 Seasons,Drama,"The future's looking bright for the eccentric Durrells, as we catch up with their lives on the beautiful island of Corfu in the fourth and final season. UK Edition."
TV Show,The Bold and the Beautiful,2015,1 Season,Drama,"The Bold and the Beautiful is a three-time Emmy Award-winning drama set in Los Angeles that tells the story of high fashion glamour, honor, romance, passion and most importantly, family."
TV Show,The A Word,2016,2 Seasons,Drama,"Two years on, Joe knows he is different. As he starts to struggle, it's up to his family to help him make sense of the world."
TV Show,Texas Rising,2015,1 Season,Drama,"Picking up right after the Alamo, this gritty historical drama reveals the origins of the Texas Rangers through the eyes of soldiers on both sides of the conflict. This true-story Western features an all-star cast, including Bill Paxton (""Aliens""), Jeffrey Dean Morgan (""The Walking Dead""), Crispin Glover (""Back to the Future""), Ray Liotta (""Goodfellas"") and Brendan Fraser (""The Mummy"")."
TV Show,Tell Me Your Secrets,2021,1 Season,Drama,"Tell Me Your Secrets is a complex thriller revolving around three characters, each with troubling pasts clouding their intersecting motives: Emma (Lily Rabe) is a young woman who once loved a dangerous killer, John (Hamish Linklater) is a former serial predator desperate for redemption, and a grieving mother Mary (Amy Brenneman) who is obsessed with finding her missing daughter."
TV Show,Tandav,2021,1 Season,Drama,"Tandav is the coming together of different worlds under the gamut of politics. It is a dramatic take of the powerplay between people at the high level to secure their position. Youth plays a significant role in the story as we see where their future is headed in this dark abyss of politics. Catch Tandav in Tamil & Telugu, Feb 12 onwards."
TV Show,Suits,2019,9 Seasons,Drama,"Suits centers on a fast-paced Manhattan corporate law firm led by legendary lawyer Harvey Specter (Gabriel Macht), his intelligent but delicate partner, Louis Litt (Rick Hoffman), and secretary-turned-COO Donna Paulsen (Sarah Rafferty)."
TV Show,Strange Empire Series,2015,1 Season,Drama,"With most of their men gone, and those who remain battling for control, the women struggle to survive, to find their independence, and to build a life in which to thrive and raise families. As the stories of Janestown's citizens unfold we see the clash between a power-hungry father and son and the deep prejudices among races, but also the start of something akin to community in this Wild West."
TV Show,Spies of Warsaw,2013,1 Season,Drama,"David Tennant and Janet Montgomery star in this adaptation of Alan Furst's celebrated spy novel set in Poland, Paris and Berlin in the years leading up to the Second World War. At the French embassy in Warsaw, the new military attaché, Colonel Jean-Francois Mercier, is drawn into a world of abduction, betrayal and intrigue in the diplomatic salons and back alleys of the city."
TV Show,Sneaky Pete,2019,3 Seasons,Drama,Who is Marius Josipovic? Marius himself would like to know. He's feeling a pull toward the Bernhardt family. But he's not part of the family. He's a con-man. The chance to become more like a normal human being is enticing. It also scares him to death. This season all the members of the Sneaky Pete family explore their identity. It’s a dangerous journey. They could lose themselves or their lives.
TV Show,Small Axe,2020,1 Season,Drama,"Small Axe is a collection of five original films by Steve McQueen set from the late 1960s to the mid 1980s that tell personal stories from London's West Indian community, whose lives have been shaped by their own force of will despite rampant racism and discrimination. New film every Friday from Nov 20-Dec18."
TV Show,Silk,2014,3 Seasons,Drama,"Defense barrister Martha Costello is now a QC and busier than ever, while Clive Reader, also a QC, is specializing in prosecution. The criminal bar is a small world and they are pitted against each other increasingly often. Harriet wants to modernize Shoe Lane, but the changes are resented by Billy. Martha, Clive and Caroline are up for head of chambers and it means radical changes at Shoe Lane."
TV Show,Silent Witness,2018,21 Seasons,Drama,The award-winning crime drama returns with five fascinating forensic adventures. Join pathologist Dr Nikki Alexander and her dedicated team as they help the police solve a slew of mystifying murders.
TV Show,Shepherd,2021,1 Season,Drama,"Veteran actor Lance Nichols (Into the Badlands, House of Cards) heads this New Orleans-based cast as Father Joseph, a Catholic priest with a violent past who wages war with a dangerous drug lord after an attack at his church on Christmas Eve. Kelvin Harrison Jr. (Luce, Waves) co-stars as Will, a former altar boy turned drug dealer who gets caught up in Father Joseph's pursuit for justice."
TV Show,Selena's Secret,2018,1 Season,Drama,"The series begins with the death of the singer, then goes back in time to explain the relationship that existed between her and her murderer, showing only what was disclosed by the media."
TV Show,Secret State,2012,1 Season,Drama,"This is a proper political thriller, where democracy and its relationship with industry is laid bare. Starring Gabriel Byrne Charles Dance and Gina McKee."
TV Show,Secret Diary of a Call Girl,2011,3 Seasons,Drama,"The real-life anonymous blog and book of a high-class London call girl known to the world only as ""Belle de Jour"" becomes this original series starring Billie Piper as Hannah, an ambitious young woman leading an exciting but dangerous double life as an expensive escort named ""Belle"" that not even her best friend suspects. Cherie Lunghi and Iddo Goldberg costar in this hit British series."
TV Show,Scott & Bailey,2016,5 Seasons,Drama,"This season Janet and Rachel investigate the sinister world of the Darknet, a place that offers complete anonymity to its users. A ruthless game is being played - one man challenges another to murder, leaving a chalk mark at the scene as proof. As more chalk marks are left, identifying more victims, will Janet and Rachel be able to stop these vicious killers before it's too late?"
TV Show,Ruyi's Royal Love in The Palace,2018,1 Season,Drama,"The show tells a story of the most distinguished empress of the Qing Dynasty of China:With the family's disgrace, Ruyi learns the politics of the harem and finally becomes the Empress. But after surviving a series of conspiracies, her relationship with her husband, the Emperor has become irreparable. Finally, Ruyi got depressed by the cruel reality of life in the Palace...To be continued"
TV Show,Rose and Maloney,2005,3 Seasons,Drama,"Rose Linden and Maloney investigate old criminal cases, seeking to rectify miscarriages of justice. Starring British television icons Sarah Lancashire and Phil Davis."
TV Show,Rhythms of Faith,2020,1 Season,Drama,"Three university students are ""Rhythms of Faith"", a performing arts club, who share a unique bond of friendship and love for artistic expression; but their bond and artistic hopes are challenged when one member expresses interest in Islam."
TV Show,Rain Shadow,2007,1 Season,Drama,"Rain Shadow is set in the fictional district of Paringa, a dry land farming area in a rain shadow. It tells the story of two characters who become the means of each other's future. It stars Rachel Ward as district vet Kate McDonald and Victoria Thaine as new veterinary assistant Jill Blake."
TV Show,QUEER·ious | The Series,2020,1 Season,Drama,"LGBTQIA+ series portraying the lives of a lesbian group of friends as they explore love, dating, secrets, and betrayal while living in Los Angeles."
TV Show,Queer as Folk,2000,2 Seasons,Drama,"In season two, Nathan, Stuart, Vince, and Alexander face the world's joys and hardships together, from secret crushes, to family outings, and more."
TV Show,QB VII,1974,1 Season,Drama,A physician (Sir Anthony Hopkins) sues a novelist (Ben Gazzara) for publishing statements implicating the doctor in Nazi war crimes.
TV Show,Public Enemies,2012,1 Season,Drama,"A probation officer (Anna Friel, Marcella) must decide if she believes her parolee’s (Daniel Mays, Line of Duty) claims of innocence and what she’ll risk to prove it."
TV Show,Prisoners' Wives,2013,2 Seasons,Drama,"Behind every prisoner, there's someone doing time on the outside. These are the stories of women struggling with the fall-out from their loved ones' imprisonment."
TV Show,Prime Suspect: Tennison,2017,1 Season,Drama,"This is the much-anticipated prequel to award-winning global hit Prime Suspect. Rewind to 1970s London to portray the early career of the formidable DCI Jane Tennison (Stefanie Martini), the role that established Dame Helen Mirren as a household name. We meet Jane as an ambitious 22-year-old probationary officer, starting out as a WPC in a world where chauvinism and rule-bending are the norm."
TV Show,Prey,2015,2 Seasons,Drama,"Prison officer Dave Murdoch finds life has suddenly become much more complicated when a routine visit to a Manchester hospital with female prisoner Jules Hope spirals out of control. When his heavily pregnant daughter Lucy is kidnapped, Dave has no choice but to go on the run with Jules."
TV Show,Presunto Culpable,2018,1 Season,Drama,"Jon, un investigador que vuelve a su pueblo desde Francia para enfrentarse a un terrible suceso y a la oposición de los vecinos, que sospechan que fue el asesino de su novia."
TV Show,Poldark,2019,5 Seasons,Drama,"Following the death of Elizabeth, Poldark resolves to put Westminster behind him. But when an old friend begs for help, Ross must challenge the establishment again, drawing the Poldarks into greater danger than ever before. UK Edition."
TV Show,Picnic at Hanging Rock,2018,1 Season,Drama,"A reimagining of the iconic Australian novel that plunges us into the mysterious disappearances of three schoolgirls and their governess on Valentine's Day, 1900. Exploring the event's far-reaching impact on the students and staff of Appleyard College, their enigmatic headmistress and the nearby township, theories soon abound, paranoia sets in, long-held secrets surface, and the mystery deepens."
TV Show,Patriot,2018,2 Seasons,Drama,"John must make a choice at the train platform – be free from his obligations and adversaries by letting Agathe take the money or pursue her, at great risk to himself, in an effort to protect his brother, father, and country. Meanwhile, his father presents a perilous way out of it all: find and assassinate Cantar Walley in Paris."
TV Show,Patrick Melrose,2018,1 Season,Drama,The son of an aristocratic family seeks redemption and recovery.
TV Show,Paatal Lok,2020,1 Season,Drama,"A down and out cop lands the case of a lifetime when four suspects are nabbed in the assassination attempt of a prime time journalist. The case turns out to be a devious maze where nothing is what it looks like. The pursuit of it leads him to the dark netherworld - the 'Paatal Lok', and to shocking discoveries in the past of the four suspects."
TV Show,One Child,2014,1 Season,Drama,A young adopted British woman (Katie Leung) travels to China to meet her birth family for the first time in 21 years. What should be a warm reunion quickly turns into a race against death.
TV Show,My Mother and Other Strangers,2017,1 Season,Drama,"Shot on the stunningly beautiful Ards Peninsula in Northern Ireland, My Mother and Other Strangers portrays the culture clash when a U.S. bomber base is established near the fictional village of Moybeg in 1943, bringing hundreds of gum-chewing, swing-band-listening American airmen to a remote Ulster farming community, with its winsome women and stolid workingmen."
TV Show,Murder Call,1999,2 Seasons,Drama,"With a young high-tech 1990s feel and just a touch of 1940s retro charm, Murder Call follows a classic clue-puzzle plot, combining mystery, action and suspense, spiked with humour, romance and a touch of the bizarre. The series deals with the cases confronted by an unconventional team of homicide detectives, Tessa Vance and Steve Hayden."
TV Show,Miss Truth,2020,1 Season,Drama,"Ran Yan, an unfavored daughter of a rich family in Suzhou, studied autopsy at early age for investigating the real cause of her mother's death. After knowing Xiao Song, the assistant minister of the Ministry of Penalty and a master of both the pen and the sword, Ran Yan helped him to solve many murders. As peace returned to the country, Ran Yan and Xiao Song got together at last."
TV Show,Ming Dynasty,2020,1 Season,Drama,"After the battle of Jing Dynasties, the royal priest Jing Qing and his wife are killed. Their oldest daughter Sun Ruowei (Wei Tang), is saved by the vice-general Sun Yu. She tries to avenge her parents but meet Zhu Zhanji (Yawen Zhu). After she sees the dark side of Ming politics, she decides to give up on her revenge and help Zhu Zhanji become the Emperor to save Ming Dynasty."
TV Show,Michael Jackson: Searching for Neverland,2017,1 Season,Drama,"Based on the best-selling book, Remember the Time: Protecting Michael Jackson in His Final Days, this movie is told through the eyes of the King of Pop's trusted bodyguards, Bill Whitfield and Javon Beard. Navi, the world's #1 Michael Jackson tribute artist will star in his acting debut alongside Chad L. Coleman as Jackson's bodyguard, Bill Whitefield and Sam Adegoke as Javon Beard."
TV Show,Merlin,2012,5 Seasons,Drama,"The epic fifth season of Merlin sees Camelot at the height of its golden age. With Queen Guinevere and the Knights of the Round Table at his side, Arthur has never felt stronger. But even as Camelot flowers, the seeds of her destruction are being sown..."
TV Show,Mayday,2013,1 Season,Drama,Mayday in a small town steeped in pagan traditions where the crowning of the May Queen is the highlight of the day until suddenly she goes missing.
TV Show,Marcia Clark Investigates The First 48,2018,1 Season,Drama,Marcia Clark Investigates The First 48 delves into some of America's most shocking crimes as prosecutor and defense attorney Marcia Clark sifts through evidence presented in the case files.
TV Show,MAGI  The Tensho Boys’ Embassy (4K UHD) (Japanese Ver),2019,1 Season,Drama,"In the 1500s, the Tensho Boys’ Embassy was the first to cross from Japan to Europe and meet with the Pope. A historical tale by one of Japan’s top screenwriters, Toshio Kamata, and famed director, Shunichi Nagasaki, MAGI depicts the lives of these boys as they make their perilous journey, cross paths with historical figures, enter manhood, and, finally, become buried in the sands of time."
TV Show,MAGI  The Tensho Boys’ Embassy (4K UHD),2019,1 Season,Drama,"In the 1500s, the Tensho Boys’ Embassy was the first to cross from Japan to Europe and meet with the Pope. A historical tale by one of Japan’s top screenwriters, Toshio Kamata, and famed director, Shunichi Nagasaki, MAGI depicts the lives of these boys as they make their perilous journey, cross paths with historical figures, enter manhood, and, finally, become buried in the sands of time."
TV Show,MAGI  The Tensho Boys’ Embassy  (Japanese Ver),2019,1 Season,Drama,"In the 1500s, the Tensho Boys’ Embassy was the first to cross from Japan to Europe and meet with the Pope. A historical tale by one of Japan’s top screenwriters, Toshio Kamata, and famed director, Shunichi Nagasaki, MAGI depicts the lives of these boys as they make their perilous journey, cross paths with historical figures, enter manhood, and, finally, become buried in the sands of time."
TV Show,MAGI  The Tensho Boys’ Embassy,2019,1 Season,Drama,"In the 1500s, the Tensho Boys’ Embassy was the first to cross from Japan to Europe and meet with the Pope. A historical tale by one of Japan’s top screenwriters, Toshio Kamata, and famed director, Shunichi Nagasaki, MAGI depicts the lives of these boys as they make their perilous journey, cross paths with historical figures, enter manhood, and, finally, become buried in the sands of time."
TV Show,Made In Heaven,2019,1 Season,Drama,"Made In Heaven chronicles the lives of Tara and Karan, two wedding planners in Delhi. India is a potent blend of old and new. Tradition jostles with modern aspirations against the backdrop of big fat Indian weddings revealing many secrets and many lies. The supposedly liberal fabric of the upper crust unravels as the duo navigate through arranged marriages, dowry transactions and virginity tests."
TV Show,Love of Thousand Years,2020,1 Season,Drama,"Di Ji is a princess from a vanquished nation. After her country vanishes, she changes her name to Tang Chuan (Zhao Lu Si) and becomes a servant in Xiang Qu Mountain. She meets Fu Jiu Yun (Zheng Ye Cheng), and they fall in love with each other. In order to save the world from suffering, they try to find an ancient lamp. It turns out that Fu Jiu Yun has to sacrifice himself to activate the magic."
TV Show,Love and Redemption,2020,1 Season,Drama,"Xuanji and Sifeng, Linglong, and Minyan formed a deep friendship, and Sifeng got feelings on Xuanji. However, Si Feng had to wear the ""Lover's Curse"" mask for Xuanji's violation of Lize Palace's gate rules, and vowed that he would never love anyone again, otherwise he would trigger the Lover's Curse three times and die. Can they strive together against their fate and stay happily ever after?"
TV Show,Look,2010,1 Season,Drama,"Follows several interweaving story lines over the course of a week in Los Angeles, some including characters carried over from the original film, others featuring actors from the film returning as different characters."
TV Show,London Hospital,2008,1 Season,Drama,"Romance, surgery and history combine in this vivid, atmospheric drama based on the lives and case notes of doctors, nurses and patients at the Royal London Hospital a century ago."
TV Show,Little Men,1999,2 Seasons,Drama,"Set in rural Massachusetts, the series chronicles the heroic struggles of Jo Bhaer as she attempts to manage Plumfield, a boarding school for boys, after the tragic death of her husband Fritz. Based upon Louisa May Alcott's classic sequel to Little Women."
TV Show,Little Dorrit,2008,1 Season,Drama,"This gripping series by Andrew Davies brings to life Dickens's powerful story of struggle and hardship in 1820s London. When Arthur Clennam returns to England after many years abroad, his curiosity is piqued by the presence in his mother's house of a young seamstress, Amy Dorrit. Where will Arthur's quest to discover the truth leave him in the scheme of things? And where will it leave the Dorrits?"
TV Show,Legend of Fuyao,2018,1 Season,Drama,"Meng Fuyao is a master of the invincible Po Jiu Xiao fighting technique. Born out of a divine lotus flower, Fuyao has been raised by an ancient sect. On her journey, Fuyao meets Wuji Zhang Sun, the crown prince of the Wuji Kingdom, and Zhan Bei Ye, the prince of Tiansha, both of them are drawn to Fuyau and she would get caught in their competition for both power and her affection."
TV Show,Julian Fellowes Presents Doctor Thorne,2016,1 Season,Drama,"From the creator of Downton Abbey. Dr. Thorne lives a quiet life with niece Mary in Greshambury, home of the wealthy Gresham family. Unbeknownst to others, the Greshams have lost their fortune and matriarch Lady Arabella has a scheme to regain it via an arranged marriage with her son and an American heiress. However, her son plans to elope with Mary, which complicates Lady Arabella's plans."
TV Show,INXS: Never Tear Us Apart,2014,1 Season,Drama,"The story of INXS, their personal lives and their rise to fame from Australian pubs to stadiums all around the world."
TV Show,Inside Men,2012,1 Season,Drama,"John Coniston is the scrupulous manager of a cash counting house. When he confronts two employees over missing money, they expect John to call the police, but John is about to offer them another option. Together these disillusioned men plan the perfect heist. But these are no seasoned criminals, just four ordinary men. Can they cope with the pressures of a big-time job?"
TV Show,Inside Edge,2019,2 Seasons,Drama,"In the next edition of the PPL, a volatile Vayu Raghavan leads the Mumbai Mavericks to face their biggest adversary yet, the Arvind Vashisht-led Haryana Hurricanes. But they must also counter colossal scandals that’ll rock the world of cricket. In the sport’s upper echelons, Zarina Malik allies with Bhaisaab, but those in the shadows threaten to destroy the very game they seek to control."
TV Show,Injustice,2011,1 Season,Drama,James Purefoy stars in this thrilling miniseries about a defense barrister who is called upon to defend an old friend in a homicide case that may be more than it seems.
