type,title,release_year,duration,listed_in,description
TV Show,Word of Honor,2021,1 Season,TV Action & Adventure,"A disillusioned royal magistrate sets out for the martial arts world, where he encounters a bosom friend and becomes entangled in a conspiracy."
TV Show,Ragnarok,2021,2 Seasons,TV Action & Adventure,"In a Norwegian town poisoned by pollution and rattled by melting glaciers, the End Times feel all too real. It’ll take a legend to battle an old evil."
TV Show,"Love, Death & Robots",2021,2 Seasons,TV Action & Adventure,"Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher."
TV Show,The Mystic River,2020,1 Season,TV Horror,"As pregnant women vanish in a remote Nigerian village over decades, a doctor with child finds herself extremely close to uncovering dangerous secrets."
TV Show,Jupiter's Legacy,2021,1 Season,TV Action & Adventure,"They're the first generation of superheroes. But as they pass the torch to their children, tensions are rising — and the old rules no longer apply."
TV Show,Shadow and Bone,2021,1 Season,TV Action & Adventure,Dark forces conspire against orphan mapmaker Alina Starkov when she unleashes an extraordinary power that could change the fate of her war-torn world.
TV Show,Slasher,2019,3 Seasons,TV Horror,Rampaging serial killers leave carnage in their wake as their next victims fight to stay alive in this horror anthology series.
TV Show,Tribes of Europa,2021,1 Season,TV Action & Adventure,"In post-apocalyptic Europe, amid wars among microstates, three siblings fight for survival as a greater threat looms over the continent."
TV Show,Sisyphus,2021,1 Season,TV Action & Adventure,An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him.
TV Show,Cobra Kai,2021,3 Seasons,TV Action & Adventure,"Decades after the tournament that changed their lives, the rivalry between Johnny and Daniel reignites in this sequel to the ""Karate Kid"" films."
TV Show,Chilling Adventures of Sabrina,2020,4 Seasons,TV Horror,"Magic and mischief collide as half-human, half-witch Sabrina navigates between two worlds: mortal teen life and her family's legacy, the Church of Night."
TV Show,Alice in Borderland,2020,1 Season,TV Action & Adventure,"An aimless gamer and his two friends find themselves in a parallel Tokyo, where they're forced to compete in a series of sadistic games to survive."
TV Show,Stargate SG-1,2006,10 Seasons,TV Action & Adventure,Stargate Command roars into action when Jack O'Neill and his crew find a Stargates map that lets them combat alien maneuvers all across the galaxy.
TV Show,The Guest,2018,1 Season,TV Horror,"Bound together by a tragic past, a psychic, a priest and a detective join forces to take down a powerful spirit that's driven by bloodthirst."
TV Show,The Uncanny Counter,2020,1 Season,TV Action & Adventure,"Noodle shop employees by day and demon hunters by night, the Counters use special abilities to chase down malevolent spirits that prey on humans."
TV Show,American Horror Story,2019,9 Seasons,TV Horror,"This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil."
TV Show,The Liberator,2020,1 Season,TV Action & Adventure,"A diverse, deeply brave crew of ragtag soldiers become some of the most heroic fighters of the European invasion in World War II. Based on true events."
TV Show,Marvel's Agents of S.H.I.E.L.D.,2020,7 Seasons,TV Action & Adventure,"Agent Phil Coulson, seen in action in Marvel's The Avengers, assembles a team of top S.H.I.E.L.D. agents to investigate bizarre threats."
TV Show,Barbarians,2020,1 Season,TV Action & Adventure,"Torn between the mighty empire that raised him and his own tribal people, a Roman officer's conflicted allegiances lead to an epic historical clash."
TV Show,La Révolution,2020,1 Season,TV Action & Adventure,"In a reimagined history, a mysterious disease besets 18th century France, culminating in a brutal clash between rebels and the aristocracy."
TV Show,The 100,2020,7 Seasons,TV Action & Adventure,"A century after Earth was devastated by a nuclear apocalypse, 100 space station residents are sent to the planet to determine whether it's habitable."
TV Show,Van Helsing,2019,4 Seasons,TV Action & Adventure,"After three years in a coma, Vanessa awakens to a world ravaged by vampires. Now, she and a motley band of fellow survivors fight to stay alive."
TV Show,Goedam,2020,1 Season,TV Horror,"When night falls on the city, shadows and spirits come alive in this horror anthology series centered on urban legends."
TV Show,The Umbrella Academy,2020,2 Seasons,TV Action & Adventure,"Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets – and a looming threat to humanity."
TV Show,Cursed,2020,1 Season,TV Action & Adventure,"Armed with mysterious powers and a legendary sword, young rebel Nimue joins forces with charming mercenary Arthur on a mission to save her people."
TV Show,JU-ON: Origins,2020,1 Season,TV Horror,A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.
TV Show,Warrior Nun,2020,1 Season,TV Action & Adventure,"After waking up in a morgue, an orphaned teen discovers she now possesses superpowers as the chosen Halo-Bearer for a secret sect of demon-hunting nuns."
TV Show,DC's Legends of Tomorrow,2020,5 Seasons,TV Action & Adventure,"A mysterious ""time master"" from the future unites an unlikely group of superheroes and villains to save the world from a powerful evil."
TV Show,Reality Z,2020,1 Season,TV Horror,"With Rio de Janeiro under a zombie attack, reality show contestants shelter in a TV studio, where they must deal with more than flesh-eating hordes."
TV Show,Supernatural,2019,15 Seasons,TV Action & Adventure,"Siblings Dean and Sam crisscross the country, investigating paranormal activity and picking fights with demons, ghosts and monsters."
TV Show,Supergirl,2019,5 Seasons,TV Action & Adventure,"To avert a disaster, Kara Danvers reveals her powers and true identity: She is Superman's cousin, now known as Supergirl, protector of National City."
TV Show,Betaal,2020,1 Season,TV Action & Adventure,"Hired to displace tribal villagers to make way for a new highway, officials unearth an old curse and an army of British soldier-zombies."
TV Show,Iris,2009,1 Season,TV Action & Adventure,Two friends' lives are changed forever when they are recruited by a top-secret organization tasked with protecting the country from foreign threats.
TV Show,Avatar: The Last Airbender,2007,3 Seasons,TV Action & Adventure,"Siblings Katara and Sokka wake young Aang from a long hibernation and learn he's an Avatar, whose air-bending powers can defeat the evil Fire Nation."
TV Show,Strangers from Hell,2019,1 Season,TV Horror,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.
TV Show,The Last Kingdom,2020,4 Seasons,TV Action & Adventure,"As Alfred the Great defends his kingdom from Norse invaders, Uhtred – born a Saxon but raised by Vikings – seeks to claim his ancestral birthright."
TV Show,The Letter for the King,2020,1 Season,TV Action & Adventure,"A young knight in training contends with ancient prophecies, magical powers and fickle companions as he sets out on an epic quest to save his kingdom."
TV Show,Bloodride,2020,1 Season,TV Horror,"The doomed passengers aboard a spectral bus head toward a gruesome, unknown destination in this deliciously macabre horror anthology series."
TV Show,Kingdom,2020,2 Seasons,TV Action & Adventure,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land."
TV Show,Queen Sono,2020,1 Season,TV Action & Adventure,South African spy Queen Sono finds herself in a nefarious web of business and politics as she seeks to uncover the truth behind her mother's death.
TV Show,Spectros,2020,1 Season,TV Horror,A group of teens get caught up in a supernatural clash as vengeful spirits from centuries past rise up in the Liberdade district of São Paulo.
TV Show,Locke & Key,2020,1 Season,TV Action & Adventure,"After their dad's murder, three siblings move with their mom to his ancestral estate, where they discover magical keys that unlock powers — and secrets."
TV Show,Diablero,2020,2 Seasons,TV Action & Adventure,"When a young girl goes missing in a big city, a desperate priest joins a demon hunter and his motley crew on an otherworldly mission to find her."
TV Show,October Faction,2020,1 Season,TV Action & Adventure,"The family drama gets downright monstrous as parents Fred and Deloris hunt the supernatural, and twins Viv and Geoff harbor their own strange secrets."
TV Show,Thieves of the Wood,2019,1 Season,TV Action & Adventure,Charismatic highwayman Jan de Lichte leads the oppressed and downtrodden in a revolt against the corrupt aristocracy of 18th-century Flanders.
TV Show,Lost in Space,2019,2 Seasons,TV Action & Adventure,"After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers."
TV Show,The Witcher,2019,1 Season,TV Action & Adventure,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts."
TV Show,V Wars,2019,1 Season,TV Action & Adventure,A fast-spreading disease that turns victims into blood-sucking fiends pits two best friends against each other in a fight for humanity's future.
TV Show,Nightflyers,2018,1 Season,TV Horror,"With humankind's future at stake, a group of scientists and a powerful telepath venture into the void aboard a spaceship full of secrets."
TV Show,The Stranded,2019,1 Season,TV Action & Adventure,"Trapped on an island destroyed by a tsunami, the students of an elite school try to hold on to hope. But mysterious forces seem to work against them."
TV Show,The Untamed,2019,1 Season,TV Action & Adventure,"In a magical world of inter-clan rivalry, two soulmates face treacherous schemes and uncover a dark mystery linked to a tragic event in the past."
TV Show,Daybreak,2019,1 Season,TV Action & Adventure,"Living his best life in post-apocalyptic LA, a slacker strives to find the girl of his dreams while outwitting mindless ghouls and cliquish gangs."
TV Show,My Country: The New Age,2019,1 Season,TV Action & Adventure,"At the end of the Goryeo period, there were those who led the charge to proclaim a new age – and the ordinary individuals who risked everything."
TV Show,Bard of Blood,2019,1 Season,TV Action & Adventure,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission."
TV Show,Vagabond,2019,1 Season,TV Action & Adventure,"When his nephew dies in a plane crash, stunt man Cha Dal-geon resolves to find out what happened, with the help of covert operative Go Hae-ri."
TV Show,The I-Land,2019,1 Season,TV Action & Adventure,"Wiped clean of memories and thrown together, a group of strangers fight to survive harsh realities – and the island that traps them."
TV Show,The Dark Crystal: Age of Resistance,2019,1 Season,TV Action & Adventure,"As power-hungry overlords drain life from the planet Thra, a group of brave Gelfling unite on a quest to save their world and fight off the darkness."
TV Show,The King's Avatar,2019,1 Season,TV Action & Adventure,"When an elite gamer is forced out of his professional team, he becomes a manager of an Internet café and reinvents himself to return to online glory."
TV Show,Victim Number 8,2018,1 Season,TV Action & Adventure,No one can be trusted after a terrorist bombing in Bilbao kills seven and destroys the lives of the suspected jihadi and everyone around him.
TV Show,Wu Assassins,2019,1 Season,TV Action & Adventure,An unassuming San Francisco chef becomes the latest in a long line of assassins chosen to keep the mystical Wu powers out of the wrong hands.
TV Show,Another Life,2019,1 Season,TV Action & Adventure,"After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact."
TV Show,Typewriter,2019,1 Season,TV Horror,"Three young friends in Goa plan to search an old villa for ghosts, but when a new family moves in, the home’s buried past resurfaces in chilling ways."
TV Show,PILI Fantasy: War of Dragons,2019,1 Season,TV Action & Adventure,"As turmoil looms in the Martial World, and the Eight Wonders of the Evil Dragon unleashes dark forces, who will emerge as the new warrior legend?"
TV Show,Stranger Things,2019,3 Seasons,TV Horror,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces and one strange little girl."
TV Show,Arthdal Chronicles,2019,1 Season,TV Action & Adventure,"In a mythical land called Arth, the inhabitants of the ancient city of Arthdal and its surrounding regions vie for power as they build a new society."
TV Show,Ash vs. Evil Dead,2018,3 Seasons,TV Action & Adventure,"Thirty years later, Ash Williams – demon hunter par excellence – is back to battle a new Deadite plague. He may have lost a hand, but not his touch."
TV Show,Chambers,2019,1 Season,TV Horror,"Haunted by eerie visions and sinister impulses after a heart transplant, a teenager tries to unmask the truth behind her donor's mysterious death."
TV Show,The Kirlian Frequency,2017,1 Season,TV Horror,"In the midnight hour, a lone DJ broadcasts the strangest – and scariest – tales from the outer edges of Kirlian, a lost city somewhere in Argentina."
TV Show,Z Nation,2018,5 Seasons,TV Action & Adventure,"A team embarks on a perilous cross-country mission to transport the one man who survived a deadly zombie virus, hoping he holds the key to a vaccine."
TV Show,When Heroes Fly,2018,1 Season,TV Action & Adventure,"Years after a bitter falling out, four Israeli military veterans reunite and travel to Colombia in search of a loved one they'd presumed to be dead."
TV Show,Watership Down,2018,1 Season,TV Action & Adventure,A warren of rabbits battles many threats on their daring journey to find a new home in this adaptation of the classic novel by Richard Adams.
TV Show,Wolf,2018,1 Season,TV Action & Adventure,"Tasked with risky missions across Turkey, members of a special-operations police unit confront danger and tragedy both on the field and at home."
TV Show,Frontier,2018,3 Seasons,TV Action & Adventure,"In 18th-century North America, ruthless trappers and entrepreneurs fight to wrest control of the fur trade from the mighty Hudson's Bay Company."
TV Show,Mossad 101,2017,2 Seasons,TV Action & Adventure,"Cadets from every level of Israeli society undergo intense training to join their country's elite, highly classified intelligence service, the Mossad."
TV Show,Star Trek: The Next Generation,1993,7 Seasons,TV Action & Adventure,"Decades after the adventures of the original Enterprise crew, Capt. Jean-Luc Picard leads a new Enterprise on missions to explore unknown worlds."
TV Show,Valor,2017,1 Season,TV Action & Adventure,"Following an unsuccessful mission in Somalia, the two surviving members of a U.S. Army helicopter crew are embroiled in an unseemly conspiracy."
TV Show,The Shannara Chronicles,2018,2 Seasons,TV Action & Adventure,"After the destruction of civilization, three young heroes become Earth's last hope for salvation when a massive force of demons threatens the planet."
TV Show,Star Trek: Enterprise,2004,4 Seasons,TV Action & Adventure,"Capt. Archer and his crew explore space and discover human innovation-expanding technologies as they meet new alien races in this ""Star Trek"" prequel."
TV Show,Star Trek: Voyager,2000,7 Seasons,TV Action & Adventure,"On Voyager's 75-year journey back to Earth, the crew members encounter unknown species as they draw closer to a mysterious quadrant of space."
TV Show,Dark Matter,2017,3 Seasons,TV Sci-Fi & Fantasy,"After waking up aboard a derelict spaceship with no memories, the crew of the Raza investigates the mystery of their identities and destination."
TV Show,The Legend of Bruce Lee,2008,1 Season,TV Action & Adventure,"The brief but spectacular career of martial arts superstar Bruce Lee is recounted in this drama, starring Danny Chan as the enigmatic and driven Lee."
TV Show,Tong: Memories,2016,1 Season,TV Action & Adventure,A tough young man with a short temper and no patience for bullies gains a legendary reputation as the best street fighter in Busan.
TV Show,Star Trek: Deep Space Nine,1999,7 Seasons,TV Action & Adventure,"In this ""Star Trek"" spin-off, Commander Sisko leads the multi-species crew of Deep Space Nine, a Federation space station with a complex mission."
TV Show,Ice Fantasy,2016,1 Season,TV Action & Adventure,"The Ice Tribe prince journeys to a sacred mountain to vanquish evil but soon finds himself at war with the Fire Tribe, led by his long-lost brother."
TV Show,Merlin,2012,5 Seasons,TV Action & Adventure,"This family-oriented retelling of the King Arthur legend finds Merlin arriving in Camelot, where he hones his magic skills with the help of his uncle."
TV Show,From Dusk Till Dawn,2016,3 Seasons,TV Action & Adventure,Bank-robbing brothers encounter vengeful lawmen and demons south of the border in this original series based on Robert Rodriguez' cult horror film.
TV Show,Marco Polo,2016,2 Seasons,TV Action & Adventure,"Set in a world of greed, betrayal, sexual intrigue and rivalry, “Marco Polo” is based on the famed explorer’s adventures in Kublai Khan’s court."
TV Show,Hemlock Grove,2015,3 Seasons,TV Horror,"Secrets are just a part of daily life in the small Pennsylvania town of Hemlock Grove, where the darkest evils hide in plain sight."
TV Show,Anjaan: Rural Myths,2018,1 Season,TV Horror,"Spine-chilling stories of malevolent spirits unfold in villages, jungles and haunted buildings across India."
TV Show,Anjaan: Special Crimes Unit,2018,1 Season,TV Horror,"The cases are supernatural; the police officers human. Together, cops Aditi and Vikrant must solve mysteries from the realm of the paranormal."
TV Show,Darr Sabko Lagta Hai,2015,1 Season,TV Horror,"In this chilling horror anthology series, actress and model Bipasha Basu meets people who have had disconcerting paranormal experiences."
TV Show,Fear Files... Har Mod Pe Darr,2015,1 Season,TV Horror,"Possessed lovers, witches, haunted houses and more bring tales of horror to the screen in this anthology series."
TV Show,Galavant,2016,2 Seasons,TV Action & Adventure,"In a time of legend, Galavant the knight embarks on a quest to save his fair lady and become a hero in this tongue-in-cheek musical comedy."
TV Show,Hannibal,2015,3 Seasons,TV Horror,This drama series focuses on the early years of the relationship between FBI criminal profiler Will Graham and homicidal cannibal Dr. Hannibal Lecter.
TV Show,Haven,2015,5 Seasons,TV Horror,"Residents of Haven, Maine, are plagued by supernatural afflictions. To reveal the truth, FBI agent Audrey Parker must delve into her own strange past."
TV Show,Helix,2015,1 Season,TV Horror,"While investigating a possible outbreak at an Arctic research facility, scientists discover a new virus that could wipe out every human on the planet."
TV Show,Jericho,2008,2 Seasons,TV Action & Adventure,"Jake returns to his Kansas town to collect an inheritance, but a nuclear blast cuts off the outside world and makes him a reluctant leader amid chaos."
TV Show,Maharakshak Devi,2015,1 Season,TV Action & Adventure,"After years spent in isolation, a young girl with extraordinary powers returns to human society to battle dark, mythological beings."
TV Show,Maharakshak: Aryan,2014,1 Season,TV Action & Adventure,"Shy nerd Aryan learns soon after his 18th birthday that he has inherited superpowers, which he must use to vanquish a variety of evil threats."
TV Show,Spartacus,2013,4 Seasons,TV Action & Adventure,"A Thracian man is condemned to a brutal death in the arena, only to outlast his executioners and be reborn as the enslaved gladiator Spartacus."
TV Show,The Ministry of Time,2017,3 Seasons,TV Action & Adventure,Three officers from different eras work for a secret agency guarding Spain's past from time-traveling intruders trying to manipulate history.
TV Show,The Twilight Zone (Original Series),1963,4 Seasons,TV Sci-Fi & Fantasy,"Hosted by creator Rod Serling, this groundbreaking anthology series presents tales of the supernatural that are often tinged with social commentary."
TV Show,ThirTEEN Terrors,2014,1 Season,TV Horror,A group of teens searches for the dark truth behind their school's mysterious and brutal history.
