type,title,release_year,duration,listed_in,description
Movie,Population 436,2006,93 min,Horror Movies,"A census taker sent to investigate why Rockwell Falls has had the same population, 436, for more than a century, soon wishes he hadn't taken the job."
Movie,Ghost Lab,2021,118 min,Horror Movies,"After witnessing a haunting in their hospital, two doctors become dangerously obsessed with obtaining scientific proof that ghosts exist."
Movie,The Strange House,2020,100 min,Horror Movies,"When a big-city family moves to a remote town, two young brothers and their new friends try to solve the menacing mystery that haunts their home."
Movie,Things Heard & Seen,2021,121 min,Horror Movies,A young woman discovers that both her husband and their new home harbor sinister secrets after they leave Manhattan for small-town life.
Movie,HOMUNCULUS,2021,116 min,Horror Movies,Truth and illusion blurs when a homeless amnesiac awakens from an experimental medical procedure with the ability to see people's innermost traumas.
Movie,Crimson Peak,2015,119 min,Horror Movies,"After marrying a mysterious British aristocrat, a young heiress moves into his crumbling, creepy ancestral home and finds it conceals sinister secrets."
Movie,What Lies Below,2020,88 min,Horror Movies,"Back home at her lake house, a teenager begins to suspect that a sinister force lurks beneath the surface of her mother's too-perfect new lover."
Movie,Insidious,2010,103 min,Horror Movies,"A family moves into a new home, where their son falls into a coma and eerie events begin to reveal something far more sinister is lurking in the house."
Movie,The Stepfather,2009,102 min,Horror Movies,A series of mysterious events makes a teenager suspect that his mother's new boyfriend may be a dangerous serial killer known for preying on families.
Movie,Hospital,2020,90 min,Horror Movies,"In an abandoned hospital in Tainan, visitors seeking to communicate with their relatives' spirits are haunted by disturbing, supernatural occurrences."
Movie,The Block Island Sound,2020,99 min,Horror Movies,"On an island, a fisherman's family faces horrors and dark truths when an ominous force begins killing the wildlife and puts their own lives in danger."
Movie,The Conjuring,2013,112 min,Horror Movies,"When a family starts experiencing supernatural terrors after moving into a Rhode Island farmhouse, they seek the help of a pair of noted demonologists."
Movie,Case 39,2009,111 min,Horror Movies,A naïve social worker brings a 10-year-old child into her home to rescue the girl from abusive parents – only to learn that she isn't what she seems.
Movie,The Rope Curse 2,2020,105 min,Horror Movies,"After a purification ritual unravels, a conflicted Taoist priest attempts to help a lonely young psychic whose aunt is possessed by a powerful demon."
Movie,Incarnate,2016,87 min,Horror Movies,An unconventional demon hunter faces his greatest challenge when he steps inside the subconscious mind of a boy possessed by a powerful entity.
Movie,U-Turn,2020,99 min,Horror Movies,A young reporter's investigation into a string of grisly suicides takes a dangerous detour when she follows the clues to a cursed stretch of road.
Movie,Don’t Listen,2020,98 min,Horror Movies,"After a tragic turn of events at the new home he's fixing up, Daniel hears a ghostly plea for help, spurring him to seek out a famous paranormal expert."
Movie,Andhaghaaram,2020,171 min,Horror Movies,"As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences."
Movie,Andhakaaram,2020,171 min,Horror Movies,"As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences."
Movie,His House,2020,93 min,Horror Movies,"As a young couple from war-torn South Sudan seeks asylum and a fresh start in England, they’re tormented by a sinister force living in their new home."
Movie,Kaali Khuhi,2020,91 min,Horror Movies,"When a restless spirit curses a village that has a history of female infanticide, the town's fate lies in the hands of a 10-year-old girl."
Movie,The Day of the Lord,2020,93 min,Horror Movies,"In this horror movie, a retired priest haunted by his sins is pulled back into the darkness when a friend begs him to help his possessed daughter."
Movie,Pagpag: Nine Lives,2013,106 min,Horror Movies,"After ignoring superstitions, a group of teenagers find themselves in a fight for their lives when they are haunted — and hunted — by an evil spirit."
Movie,Nobody Sleeps in the Woods Tonight,2020,103 min,Horror Movies,"Addicted to technology, a group of teens attends a rehabilitation camp in the forest, but a sinister force there intends to take them offline forever."
Movie,Cadaver,2020,87 min,Horror Movies,"When a peculiar hotel dinner show draws crowds during a postapocalyptic famine, one family discovers they'll pay much more than the price of admission."
Movie,Unfriended,2014,83 min,Horror Movies,Six teens whose cyberbullying drove their classmate to kill herself become the target of an online stalker with a lethal agenda.
Movie,The Binding,2020,93 min,Horror Movies,"While visiting her fiancé's mother in southern Italy, a woman must fight the mysterious and malevolent curse intent on claiming her daughter."
Movie,The Blue Elephant 2,2019,130 min,Horror Movies,"When a former criminal psychiatrist discovers that a patient holds a secret that threatens his family, he must resort to extreme measures to save them."
Movie,#Alive,2020,99 min,Horror Movies,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out."
Movie,The Bridge Curse,2020,88 min,Horror Movies,A group of university students decides to test an urban legend about the ghost of a female student that haunts a campus bridge.
Movie,Dark Forces,2020,81 min,Horror Movies,"In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress."
Movie,We Summon the Darkness,2020,90 min,Horror Movies,A night at a 1980s heavy metal concert hits a grisly note when new friends find themselves in the middle of a satanic murder spree.
Movie,Bulbbul,2020,94 min,Horror Movies,"A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village."
Movie,The Darkness,2016,92 min,Horror Movies,"After bringing home a set of mysterious stones from the Grand Canyon, a boy unleashes an ancient force that begins to terrorize his family."
Movie,122,2019,95 min,Horror Movies,"After an awful accident, a couple admitted to a grisly hospital are separated and must find each other to escape — before death finds them."
Movie,Living in Bondage: Breaking Free,2019,149 min,Horror Movies,"Mentored by an enigmatic tycoon, an ambitious young man faces a crisis when his rise in power draws him deep into the occult."
Movie,Psycho,2020,143 min,Horror Movies,"As a visually impaired man attempts to rescue his love interest from a serial killer, the dark story behind the murderer’s disturbing psyche emerges."
Movie,Dark Light,2019,90 min,Horror Movies,"Implicated in her daughter's disappearance, a mother searches for answers when she returns to an old family home that may have an unwanted visitor."
Movie,Kaal,2005,126 min,Horror Movies,"Trapped in a national park, a tiger expert and a group of hunters turn to an enigmatic local for help when they mysteriously begin to die one by one."
Movie,Wildling,2018,93 min,Horror Movies,"Confined to an attic for years by a man claiming to be her protector, teenage Anna is liberated and begins learning the rest of her terrifying story."
Movie,The Forest,2016,93 min,Horror Movies,"A young woman conducts a search for her twin sister, who disappeared in a notorious area of Japan known as the Suicide Forest."
Movie,Ghost Stories,2020,145 min,Horror Movies,"The directors of Emmy-nominated ""Lust Stories"" (Zoya Akhtar, Anurag Kashyap, Dibakar Banerjee and Karan Johar) reunite for this quartet of thrillers."
Movie,Aaviri,2019,110 min,Horror Movies,"After losing their first child in an accident, a couple moves to a palatial home, where their young daughter comes under the spell of an eerie spirit."
Movie,Sweetheart,2019,83 min,Horror Movies,A woman shipwrecked on a remote island discovers she’s not alone and begins a fight for survival against a deadly presence that emerges each night.
Movie,It Comes at Night,2017,92 min,Horror Movies,"As danger stalks the world outside his isolated home, an overprotective father faces a tough decision when another family shows up seeking help."
Movie,The Green Inferno,2013,101 min,Horror Movies,"Determined to save an Amazon tribe being squeezed by logging, a group of students finds nothing but trouble when their plane crashes in the jungle."
Movie,Rattlesnake,2019,86 min,Horror Movies,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown."
Movie,Revenge of the Pontianak,2019,92 min,Horror Movies,A wedding in a Malaysian village leaves out one guest: a scorned vampire ghost bent on settling a secret score with the groom and anyone in her way.
Movie,The Influence,2019,102 min,Horror Movies,"Back in her childhood home to help her sister care for their comatose mother, Alicia must face a dark force from her past that now threatens her child."
Movie,In the Tall Grass,2019,102 min,Horror Movies,"After hearing a boy's cry for help, a pregnant woman and her brother wade into a vast field of grass, only to discover there may be no way out."
Movie,Game Over (Hindi Version),2019,98 min,Horror Movies,"As a series of murders hit close to home, a video game designer with post-traumatic stress must confront her demons, or risk becoming their victim."
Movie,Game Over (Tamil Version),2019,98 min,Horror Movies,"As a series of murders hit close to home, a video game designer with post-traumatic stress must confront her demons, or risk becoming their victim."
Movie,Game Over (Telugu Version),2019,98 min,Horror Movies,"As a series of murders hit close to home, a video game designer with PTSD must confront her demons, or risk becoming their victim."
Movie,Eerie,2019,100 min,Horror Movies,"When a student's suicide rattles an all-girls Catholic school, a clairvoyant guidance counselor leans on a ghost to uncover the convent's abusive past."
Movie,Inhuman Kiss,2019,122 min,Horror Movies,A teenage girl is caught between the affections of two childhood friends while battling the bloodthirsty demon inside of her that manifests at night.
Movie,Rakkhosh,2019,116 min,Horror Movies,An asylum patient’s troubled past threatens his grasp on reality as fellow hospital residents begin disappearing at the hands of an unknown entity.
Movie,The 3rd Eye 2,2019,117 min,Horror Movies,"Working in an orphanage, Alia meets teen Nadia, who says she hears a strange voice in the walls. When they try to find the source, things go very wrong."
Movie,The Perfection,2019,91 min,Horror Movies,"In this twisty horror-thriller, a once-promising music prodigy reconnects with her former mentors, only to find them taken with a talented new pupil."
Movie,Munafik 2,2018,104 min,Horror Movies,"Haunted by terrifying visions, a Muslim healer finds his faith tested when he helps a woman locked in battle, body and soul, with a diabolical leader."
Movie,Dabbe 5: Zehr-i Cin,2014,133 min,Horror Movies,"When Dilek becomes haunted by evil spirits and loses control of her body, she seeks the help of a woman with dark secrets to cure her."
Movie,Dabbe: The Possession,2013,135 min,Horror Movies,"Ahead of her wedding, Kübra is possessed by demons. When an examination reveals more horror, her friend, a psychiatrist, tries to perform an exorcism."
Movie,The Silence,2019,91 min,Horror Movies,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult."
Movie,Suzzanna: Buried Alive,2018,126 min,Horror Movies,"After a pregnant woman is murdered, her spirit seeks revenge against her increasingly terrified killers, who are determined to finish her off for good."
Movie,Danur: I Can See Ghosts,2017,75 min,Horror Movies,"Adapted from a best-selling novel, this horror film shows Risa befriending ghosts until an evil spirit tries to take her sister to the other side."
Movie,Paranormal Investigation,2018,93 min,Horror Movies,"When a young man becomes possessed after playing a Ouija game, a ghost hunter investigates the evil spirit dwelling within him."
Movie,Await Further Instructions,2018,91 min,Horror Movies,"A family’s tense reunion turns terrifying when they get trapped in their home by an unknown force, and sinister commands begin appearing on their TV."
Movie,Animas,2018,88 min,Horror Movies,A teen's eerie visions become increasingly frequent and terrifying after her longtime friend gets a girlfriend and his abusive dad is strangely killed.
Movie,Pari,2018,116 min,Horror Movies,"When their daughter exhibits strange behavior after moving into their new home, a couple must come to terms with who she really is."
Movie,The Doll,2016,106 min,Horror Movies,"Eerie things begin to happen after a man gives his wife a doll, unaware it once belonged to a girl who was murdered. The first of the ""Doll"" films."
Movie,The Doll 2,2017,117 min,Horror Movies,"A mother uses her deceased daughter’s doll as a medium to communicate with her, but the consequences are chilling. The second of the “Doll” films."
Movie,Nang Nak,1999,101 min,Horror Movies,"In this adaptation of a Thai folk tale, a man returns from war to his family, unaware of a sad secret about what happened to them while he was away."
Movie,23:59,2011,78 min,Horror Movies,"When an army recruit is found dead, his fellow soldiers are forced to confront a terrifying secret that's haunting their jungle island training camp."
Movie,Sabrina,2018,114 min,Horror Movies,A toy manufacturer and his wife are terrorized by a demon after their orphaned niece tries to summon her late mother's spirit using a spooky ritual.
Movie,Cam,2018,95 min,Horror Movies,"After a look-alike takes over her account, a cam girl with a growing fan base sets out to identify the mysterious culprit and reclaim her own identity."
Movie,May the Devil Take You,2018,111 min,Horror Movies,"Hoping to find answers to her estranged father's mysterious illness, a young woman visits his old villa and uncovers a horrifying truth from the past."
Movie,Savita Damodar Paranjpe,2018,119 min,Horror Movies,"When his wife begins to exhibit alarming behavior, a husband tries to find whether she suffers from a personality disorder or something more sinister."
Movie,Apostle,2018,130 min,Horror Movies,"In 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island."
Movie,Errementari: The Blacksmith and the Devil,2018,99 min,Horror Movies,"A brutal blacksmith tortures a demon he blames for his misery, unaware a trespassing orphan is about to change everything. Based on Basque folklore."
Movie,Kuntilanak,2018,106 min,Horror Movies,Five youngsters discover that an antique mirror found in their orphanage is home to an evil ghost who kidnaps children and imprisons them inside it.
Movie,Tales From the Hood 2,2018,110 min,Horror Movies,Buckle up for an anthology of socially conscious horror stories that focus on the perils of racial injustice and the price of ignorance.
Movie,Malevolent,2018,89 min,Horror Movies,"A brother-sister team who fake paranormal encounters for cash get more than they bargained for when a job at a haunted estate turns very, very real."
Movie,Agyaat,2009,97 min,Horror Movies,A film crew shooting in a remote forested location begins losing members one by one to a mysterious entity that they cannot see or hear.
Movie,Pizza,2014,102 min,Horror Movies,A pizza delivery boy who doesn't believe in the supernatural is forced to confront his convictions after being trapped in a house on his route.
Movie,The 3rd Eye,2018,108 min,Horror Movies,"When her little sister claims she sees the dead, Alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home."
Movie,Romina,2018,75 min,Horror Movies,A shocking assault inspires horrific violence when a group of teens encounters a girl from their school while camping in a remote spot.
Movie,Soul Robbers,2015,88 min,Horror Movies,"During Mexico's War of Independence, a group of men face unimaginable horrors when they attempt to steal from the seemingly helpless Cordero sisters."
Movie,The Maus,2017,90 min,Horror Movies,"While traveling with her German boyfriend, Selma is confronted by the violent remnants of the Bosnian War and the ethnic cleansing her family faced."
Movie,Day of the Dead: Bloodline,2018,91 min,Horror Movies,"A former medical student battles for survival against an evil human-zombie hybrid determined to destroy her, in this reimagining of the 1985 classic."
Movie,Ravenous,2017,104 min,Horror Movies,"As a zombie plague ravages their rural Quebec town, a scrappy band of survivors join forces to flee the infected hordes in this quiet thriller."
Movie,Veronica,2017,105 min,Horror Movies,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment."
Movie,The Ritual,2018,95 min,Horror Movies,"Four friends with a long-standing – but strained – connection take a hiking trip into the Swedish wilderness, from which they may never return."
Movie,The Open House,2018,95 min,Horror Movies,"Following a tragedy, a mother and her teen son move to a relative's vacant vacation home, where eerie and unexplained forces conspire against them."
Movie,The House Next Door,2017,135 min,Horror Movies,"In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood."
Movie,Before I Wake,2016,97 min,Horror Movies,"Still mourning the death of their son, Mark and Jessie welcome foster child Cody into their lives. Soon they discover he has a strange ability."
Movie,Creep 2,2017,80 min,Horror Movies,"A video artist finds the perfect character for a sensational piece, but the subject of her dreams soon reveals his insidious side."
Movie,Temple,2017,78 min,Horror Movies,Three unsuspecting American tourists visit a mysterious mountain shrine in Japan despite uncanny warnings from local inhabitants to stay away.
Movie,Gerald's Game,2017,103 min,Horror Movies,"When her husband's sex game goes wrong, Jessie – handcuffed to a bed in a remote lake house – faces warped visions, dark secrets and a dire choice."
Movie,Death Note,2017,100 min,Horror Movies,"Light Turner finds a supernatural notebook and uses it to mete out death, attracting the attention of a detective, a demon and a girl in his class."
Movie,Demonic,2015,83 min,Horror Movies,"When amateur ghost hunters visit an abandoned house, their investigation turns into a massacre, leaving questions for a detective and a psychologist."
Movie,Clinical,2017,104 min,Horror Movies,A psychiatrist is plagued by flashbacks to a terrifying attack as she treats a new patient who was horribly disfigured in an accident.
Movie,Under the Shadow,2016,84 min,Horror Movies,"During the Iran-Iraq conflict, a Tehran woman caring for her daughter while her husband is at war is gradually convinced evil spirits are at work."
Movie,I Am the Pretty Thing That Lives in the House,2016,89 min,Horror Movies,A nervous nurse who scares easily finds herself caring for an ailing horror novelist while living in a house with hidden secrets.
Movie,Hush,2016,82 min,Horror Movies,A deaf writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears in her window.
Movie,Creep,2014,78 min,Horror Movies,"When a cash-strapped videographer takes a job in a remote mountain town, he finds that the client has some unsettling ideas in mind."
Movie,706,2019,118 min,Horror Movies,"When a doctor goes missing, his psychiatrist wife treats the bizarre medical condition of a psychic patient, who knows much more than he's leading on."
Movie,1920,2008,143 min,Horror Movies,An architect and his wife move into a castle that is slated to become a luxury hotel. But something inside is determined to stop the renovation.
Movie,Ég man þig,2017,106 min,Horror Movies,"Young urbanites renovating a rundown house, and a psychiatrist grieving his son's disappearance, are connected to a supernatural, decades-old secret."
Movie,13 Cameras,2015,90 min,Horror Movies,"Young parents-to-be Claire and Ryan move into a suburban rental home, unaware that someone is secretly watching their every move via hidden cameras."
Movie,13 Sins,2014,93 min,Horror Movies,"A man agrees to appear on a game show with a $6 million prize. But as the challenges become more extreme, he realizes he's made a grave mistake."
Movie,14 Cameras,2018,89 min,Horror Movies,"Upping the “13 Cameras” ante, this sequel finds a family renting a vacation house that’s been customized to violate their privacy."
Movie,1BR,2019,90 min,Horror Movies,"Seeking her independence, a young woman moves to Los Angeles and settles into a cozy apartment complex with a disturbing sense of community."
Movie,1st Summoning,2018,94 min,Horror Movies,"Student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think."
Movie,6-5=2,2014,103 min,Horror Movies,"Six friends decide to undertake a grueling mountain trek, only to find that the difficulties in store for them are not merely physical."
Movie,A Haunting at Silver Falls: The Return,2019,80 min,Horror Movies,"When the ghost of her serial killer aunt seemingly resurfaces, Jordan must return to Silver Falls in hopes of finally putting an end to the torment."
Movie,Adrishya,2017,99 min,Horror Movies,A family’s harmonious existence is interrupted when the young son begins showing symptoms of anxiety that seem linked to disturbing events at home.
Movie,All Light Will End,2018,84 min,Horror Movies,"A horror novelist with a traumatic past returns to her childhood hometown, where she revisits her night terrors and loses sight of reality."
Movie,Apollo 18,2011,87 min,Horror Movies,"This sci-fi thriller suggests that Apollo 17, despite official statements to the contrary, wasn't NASA's last manned mission to the moon."
Movie,"As Above, So Below",2014,93 min,Horror Movies,A beautiful tomb raider and her crew hunt for treasure in the catacombs of Paris and find themselves in a hellish underworld.
Movie,Assimilate,2019,94 min,Horror Movies,A group of friends making a web series about their hometown realize it isn’t as boring as they thought when their neighbors start behaving strangely.
Movie,Backcountry,2014,92 min,Horror Movies,A weekend hike for urbanites Alex and Jenn takes a dangerous turn when they become lost deep in the remote territory of a menacing bear.
Movie,Bhoot,2003,114 min,Horror Movies,"After a couple moves into an apartment, the wife’s increasingly disturbing behavior unravels chilling secrets about their new home’s past."
Movie,Cabin Fever,2016,98 min,Horror Movies,"As a flesh-eating virus rips its way through a remote woodland cabin, the terrified teens vacationing inside wonder who'll fall victim next."
Movie,Candyman,1992,99 min,Horror Movies,"Grad student Helen Lyle unintentionally summons the Candyman, a hook-handed creature made flesh by other people's belief in him."
Movie,Carrie,1976,98 min,Horror Movies,"An outcast teen with telekinetic ability lashes out with her deadly power when the high school ""in crowd"" torments her with a sick joke at the prom."
Movie,Carriers,2009,85 min,Horror Movies,"As a lethal virus spreads globally, four friends seek a reputed plague-free haven. But while avoiding the infected, the travelers turn on one another."
Movie,Chernobyl Diaries,2012,88 min,Horror Movies,"A group of kids takes an illegal tour through an abandoned city near Chernobyl, where mysterious humanoid forms begin to haunt their steps..."
Movie,Child's Play,1988,87 min,Horror Movies,"When a rash of murders unfolds, 6-year-old Andy knows that his toy doll Chucky is the killer, but neither his mom nor the cops believe him."
Movie,Conjuring Spirit,2014,112 min,Horror Movies,"In the wake of her husband's betrayal, a novelist and mother moves to an old building, where she receives a music box and encounters a strange spirit."
Movie,Dabbe 6: The Return,2015,153 min,Horror Movies,"A cardiologist tries to pinpoint the cause of her mother's sudden death as her sister, who witnessed it, claims malevolent demons are at play."
Movie,Darna Mana Hai,2003,116 min,Horror Movies,"Stranded in a jungle when their car breaks down, six friends pass their time exchanging horror stories, unaware that they may be part of one themselves."
Movie,Delirium,2018,96 min,Horror Movies,A man with a history of mental issues moves into his late parents' mansion and comes to suspect his new home may be haunted.
Movie,Desolation,2017,76 min,Horror Movies,"Along with her son and best friend, a grieving widow hikes into the woods to scatter her late husband's ashes, only to discover they're being stalked."
Movie,Devil's Gate,2017,94 min,Horror Movies,"Seeking a missing woman in North Dakota, an FBI agent and a sheriff focus on her religious zealot husband but discover something far more sinister."
Movie,Don't Knock Twice,2016,93 min,Horror Movies,A recovering addict becomes her estranged daughter's only hope after the teen awakens a terrifying child-stealing witch from an urban legend.
Movie,Emelie,2016,82 min,Horror Movies,"A suburban couple hires a new sitter to watch their three kids for the night, unaware that the young woman isn't who she claims to be."
Movie,Event Horizon,1997,96 min,Horror Movies,"After a signal is received from a long-missing spaceship, a rescue ship investigates, but the crew soon realizes something unimaginable has happened."
Movie,Final Destination,2000,98 min,Horror Movies,"After narrowly avoiding a fatal plane explosion, a group of seemingly lucky teen classmates finds that Death is not so easily cheated."
Movie,Final Destination 2,2003,90 min,Horror Movies,"On a road trip with friends, Kimberly has a premonition that saves everyone from a freak accident. More terrifying visions prompt her to seek help."
Movie,FirstBorn,2016,90 min,Horror Movies,A young couple fights supernatural foes in an attempt to save their daughter from the dark and mysterious forces that follow her every move.
Movie,Friend Request,2016,92 min,Horror Movies,A popular college student's love of social media becomes her biggest regret when a mysterious account marks each of her friends for a grisly demise.
Movie,Gehenna: Where Death Lives,2016,107 min,Horror Movies,Developers looking for a location to build a resort on Saipan stumble into a subterranean bunker from WWII where an evil force lies in wait.
Movie,Gothika,2003,98 min,Horror Movies,"After a car crash, a criminal psychiatrist awakens to find that she's a patient in the same mental institution that currently employs her."
Movie,Green Room,2015,95 min,Horror Movies,"At the end of their low-budget tour, a punk band accepts a gig at an isolated rural club, only to discover that their hosts are neo-Nazis."
Movie,Happy Hunting,2017,91 min,Horror Movies,"On the run from his meth-dealing employers, a drifter with a drinking problem becomes prey in a desert town's twisted hunting contest."
Movie,Haunting on Fraternity Row,2018,99 min,Horror Movies,"When a fraternity's last big luau serves up horrible deaths to its partygoers, the brothers learn firsthand about their house’s frightening history."
Movie,Havenhurst,2016,85 min,Horror Movies,"An alcoholic with a tragic past rents an apartment in a building for those in recovery, but soon learns the truth about residents who get ""evicted."""
Movie,He's Out There,2018,89 min,Horror Movies,"While vacationing at a remote lake house, a mother and her daughters become pawns in the twisted game of an ax-wielding psychopath."
Movie,Head Count,2018,90 min,Horror Movies,A group of college students on a weekend getaway accidentally summon a supernatural entity intent on using them for its deadly ritual.
Movie,Hide & Seek,2010,96 min,Horror Movies,"Years after an accident at a wild Christmas party traumatized them all, six former friends find themselves trapped in a shopping mall and forced by a killer disguised as Santa Claus to play a lethal game of hide-and-seek."
Movie,Hisss,2010,97 min,Horror Movies,"In a plot to bait the snake-goddess Nagin for her immortality-granting essence, George States journeys to India and abducts her reptilian lover."
Movie,Horror Story,2013,85 min,Horror Movies,"On a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare."
Movie,House at the End of the Street,2012,101 min,Horror Movies,Moving to a new town proves even more stressful for a teenager when she learns that the house next door was the site of a double murder.
Movie,Hungerford,2014,79 min,Horror Movies,"While filming his daily life for a media course, Cowen discovers his small English town may be under an ominous and otherworldly influence."
Movie,Hypersomnia,2016,84 min,Horror Movies,A young actress rehearsing for a play about human trafficking begins to relive terrifying scenes that may be dreams – or an alternate reality.
Movie,In The Deep,2017,89 min,Horror Movies,"With little oxygen left in their scuba tanks, two sisters are trapped in a shark cage at the bottom of the ocean while great whites circle nearby."
Movie,Kanika,2017,110 min,Horror Movies,A doctor and his colleagues who use sex-determination testing for unethical ends face retribution from a supernatural victim who seeks vengeance.
Movie,Knock Knock,2015,99 min,Horror Movies,A devoted husband and father on his own for the weekend has his life turned inside out after giving shelter to two young women during a storm.
Movie,Laddaland,2011,112 min,Horror Movies,"When a family moves into an upscale housing development, they encounter a series of paranormal events that drive them to the edge of insanity."
Movie,Lifechanger,2018,84 min,Horror Movies,"A shapeshifter has to kill, then inhabit his victims, or die. But as his need for new bodies speeds up, he finally faces down his own mortality."
Movie,Lupt,2018,110 min,Horror Movies,"Haunted by disturbing visions, a workaholic takes a vacation with his family, but a detour leads them to an unsettling stranger and chilling events."
Movie,Macchli Jal Ki Rani Hai,2014,118 min,Horror Movies,"After relocating to a different town with her husband, a housewife begins to sense the existence of a mysterious presence in their new house."
Movie,Mad Ron's Prevues from Hell,1987,84 min,Horror Movies,"This collection cherry-picks trailers, forgotten scenes and poster art from 47 gory oldies, including Bay of Blood and The Blood Spattered Bride."
Movie,Mara,2017,99 min,Horror Movies,"When criminal psychologist Kate Fuller investigates a man who was seemingly murdered in his sleep by his wife, she uncovers a case like no other."
Movie,Medium,1985,90 min,Horror Movies,"In 1930s Poland, a powerful psychic steers a group of strangers toward a fated convergence that ensures survival for one and annihilation for others."
Movie,Mythily Veendum Varunnu,2017,88 min,Horror Movies,"After losing her father, a young woman moves to the city to earn money. When she finds a job at a mysterious bungalow, her worst nightmares come true."
Movie,Our House,2018,90 min,Horror Movies,"A young man invents a device he hopes will generate wireless energy, but instead, it proves to spark sinister, supernatural activity in his home."
Movie,P,2006,105 min,Horror Movies,"An orphan girl taught magic by her sick grandma must find work in seedy Bangkok, where unsavory characters run afoul of her increasingly dark powers."
Movie,Paranormal Activity,2007,86 min,Horror Movies,"When Katie and Micah fear their home may be haunted by a demonic presence, Micah sets up a video camera to document all the action."
Movie,Phobia 2,2009,125 min,Horror Movies,"From disfiguring punishments to festering souls, Thai horror masters present five supernatural tales of karma in this sequel to the 4bia anthology."
Movie,Ranbhool,2010,115 min,Horror Movies,"Believing himself to be God's envoy, a troubled young man embarks on a killing spree as his passion for music becomes a psychotic obsession."
Movie,Rise of the Zombie,2013,83 min,Horror Movies,"A heartbroken wildlife photographer throws himself into his work, only to find himself experiencing strange transformations."
Movie,Rosemary's Baby,1968,137 min,Horror Movies,"A woman is thrilled to find out she's pregnant. But as her belly grows, the more certain she becomes that her unborn child is in serious danger."
