type,title,release_year,duration,listed_in,description
TV Show,Virgin River,2021,3 Seasons,TV Dramas,"Searching for a fresh start, a nurse practitioner moves from LA to a remote northern California town and is surprised by what – and who – she finds."
TV Show,Between,2016,2 Seasons,TV Dramas,"After a mysterious disease kills every resident over 22 years old, survivors of a town must fend for themselves when the government quarantines them."
TV Show,Girl from Nowhere,2021,2 Seasons,TV Dramas,"A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn."
TV Show,Midnight Diner: Tokyo Stories,2019,2 Seasons,TV Dramas,Patrons of an otherwise mundane Japanese diner find simple yet profound connections with one another based on the shared love of a particular dish.
TV Show,Shtisel,2021,3 Seasons,TV Dramas,"A Haredi family living in an ultra-Orthodox neighborhood of Jerusalem reckons with love, loss and the doldrums of daily life."
TV Show,The A List,2021,2 Seasons,TV Dramas,"Romance, rivalry and radical mystery collide as a group of teens attend a remote island sleepaway camp in this suspenseful, supernatural drama."
TV Show,You Are My Spring,2021,1 Season,TV Dramas,A hotel concierge and a psychiatrist with traumatic childhoods form a heartfelt bond when they become entangled in a perplexing local murder case.
TV Show,Grey's Anatomy,2020,17 Seasons,TV Dramas,Intern (and eventual resident) Meredith Grey finds herself caught up in personal and professional passions with fellow doctors at a Seattle hospital.
TV Show,Young Royals,2021,1 Season,TV Dramas,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated."
TV Show,Ray,2021,1 Season,TV Dramas,"From a satire to a psychological thriller, four short stories from celebrated auteur and writer Satyajit Ray are adapted for the screen in this series."
TV Show,Sex/Life,2021,1 Season,TV Dramas,A woman's daring sexual past collides with her married-with-kids present when the bad-boy ex she can't stop fantasizing about crashes back into her life.
TV Show,Jiva!,2021,1 Season,TV Dramas,"A talented street dancer from Umlazi, Durban must confront her fears and deal with family objections to pursue her dancing dreams."
TV Show,The Naked Director,2021,2 Seasons,TV Dramas,"In 1980s Japan, one determined man turned every crushing setback into opportunity. His name was Toru Muranishi, and he revolutionized his industry."
TV Show,"Nevertheless,",2021,1 Season,TV Dramas,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.
TV Show,Bangkok Love Stories: Innocence,2018,1 Season,TV Dramas,"From a teenage parkour enthusiast to a bawdy restaurateur, an eclectic group of characters find romance in Bangkok's glittering Silom district."
TV Show,Charité at War,2019,1 Season,TV Dramas,"In 1943, the staff at Berlin's Charité hospital struggle against the effects of World War II and the Nazi regime, including eugenic medical practices."
TV Show,Pose,2019,2 Seasons,TV Dramas,"In 1987 New York, LGBTQ ball fixture Blanca starts her own house, soon becoming mother to a gifted dancer and a sex worker in love with a yuppie client."
TV Show,The Rational Life,2021,1 Season,TV Dramas,"A career-driven 30-something must contend with a cutthroat workplace, a love triangle and her nagging mom."
TV Show,Katla,2021,1 Season,TV Dramas,The catastrophic eruption of subglacial volcano Katla turns a nearby community’s world upside down as mysteries begin to emerge from the ice.
TV Show,The Gift,2021,3 Seasons,TV Dramas,A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.
TV Show,Elite Short Stories: Omar Ander Alexis,2021,1 Season,TV Dramas,"Now in remission, Ander is set on spending his summer helping Alexis, his chemo partner, go through treatment."
TV Show,Elite Short Stories: Guzmán Caye Rebe,2021,1 Season,TV Dramas,"Rebe hosts an intimate house warming party for her friends, but the situation takes a dramatic turn with the help of drugs and unexpected visitors."
TV Show,Love (ft. Marriage and Divorce),2021,2 Seasons,TV Dramas,"Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages."
TV Show,Summertime,2021,2 Seasons,TV Dramas,Two young adults from very different backgrounds fall in love during a summer on Italy’s Adriatic Coast. Inspired by Federico Moccia's book series.
TV Show,Downton Abbey,2015,6 Seasons,TV Dramas,"Exposing the snobbery and machinations of a vanishing class system, this series chronicles events in the lives of the Crawley family and their servants."
TV Show,The Platform,2021,3 Seasons,TV Dramas,"A programming genius builds a fact-finding, truth-seeking internet portal while reckoning with trouble at home."
TV Show,Halston,2021,1 Season,TV Dramas,His name built an empire. His style defined an era. American fashion designer Halston skyrockets to fame before his life starts to spin out of control.
TV Show,Move to Heaven,2021,1 Season,TV Dramas,"Finding life in all that’s left behind, a detail-oriented trauma cleaner and his estranged uncle deliver untold stories of the departed to loved ones."
TV Show,The Mystic River,2020,1 Season,TV Horror,"As pregnant women vanish in a remote Nigerian village over decades, a doctor with child finds herself extremely close to uncovering dangerous secrets."
TV Show,Mine,2021,1 Season,TV Dramas,"Encaged in a gold-clad life of secrets and lies, two women in a conglomerate family seek to topple all that stands in their way of finding true joy."
TV Show,Selena: The Series,2020,2 Seasons,TV Dramas,Iconic Mexican-American performer Selena rises to fame as she and her family make sacrifices in order to achieve their lifelong dreams.
TV Show,Fatma,2021,1 Season,TV Dramas,"Reeling from tragedy, a nondescript house cleaner embarks on a murderous streak as she searches for her missing husband and reckons with old wounds."
TV Show,Luis Miguel - The Series,2021,2 Seasons,TV Dramas,"This series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades."
TV Show,Peasants Rebellion,2018,1 Season,TV Dramas,"In feudalistic Lebanon, farmers revolt against the nobility under the leadership of a revolutionary figure who champions the oppressed."
TV Show,Ajaibnya Cinta,2015,1 Season,TV Dramas,"Upon returning home from his studies abroad, young grad Akif finds himself involved with four women in this continuation of the series ""Spain Uoolss."""
TV Show,Fate: The Winx Saga,2021,1 Season,TV Dramas,"Determined to master their enchanting powers, a group of teens navigate rivalry, romance and supernatural studies at Alfea, a magical boarding school."
TV Show,House of Cards,2018,6 Seasons,TV Dramas,"A ruthless politician will stop at nothing to conquer Washington, D.C., in this Emmy and Golden Globe-winning political drama."
TV Show,Slasher,2019,3 Seasons,TV Horror,Rampaging serial killers leave carnage in their wake as their next victims fight to stay alive in this horror anthology series.
TV Show,The Underclass,2020,1 Season,TV Dramas,"After getting dropped from an elite program, a student gets tangled in the affairs of a high school gang while trying to find her own identity."
TV Show,Navillera,2021,1 Season,TV Dramas,A 70-year-old with a dream and a 23-year-old with a gift lift each other out of harsh realities and rise to the challenge of becoming ballerinos.
TV Show,Bombay Begums,2021,1 Season,TV Dramas,"From boardrooms to society's margins, five ambitious women from various walks of life navigate dreams, desires and disappointments in modern Mumbai."
TV Show,My Way,2015,1 Season,TV Dramas,"In the 1970s, an aspiring singer struggles to prove herself in the face of challenges posed by her strict upbringing and romantic choices."
TV Show,Sin senos sí hay paraíso,2018,3 Seasons,TV Dramas,"Born into a small town controlled by the mafia, an irate young woman seeks revenge on the forces that tore apart and wrongfully imprisoned her family."
TV Show,The Last Bastion,2018,1 Season,TV Dramas,"The Robles family, born and raised in the Americas, experiences the highs and lows of the revolutionary drive to Peru's independence."
TV Show,Zindagi in Short,2020,1 Season,TV Dramas,"Complicated marriages, digital romances, domestic dilemmas and schoolyard bullies get the spotlight in these seven, slice-of-life short films."
TV Show,Pitta Kathalu,2021,1 Season,TV Dramas,"From secrets and lies to jealousy and control, four stories in this anthology film explore the darker, deceptive sides of love."
TV Show,Behind Her Eyes,2021,1 Season,TV Dramas,A single mother enters a world of twisted mind games when she begins an affair with her psychiatrist boss while secretly befriending his mysterious wife.
TV Show,Firefly Lane,2021,1 Season,TV Dramas,Best friends Tully and Kate support each other through good times and bad with an unbreakable bond that carries them from their teens to their 40s.
TV Show,Heartland,2019,13 Seasons,TV Dramas,Spunky teenager Amy is reeling from the sudden death of her mother when she and her grandfather are threatened with the loss of their horse ranch.
TV Show,50M2,2021,1 Season,TV Dramas,"Seeking to uncover the truth about his past, a henchman betrays someone close to him and assumes a new identity in a small Istanbul neighborhood."
TV Show,The Magicians,2020,5 Seasons,TV Dramas,"When grad student Quentin Coldwater enters a college specializing in magic, he learns that the mythic fantasy world he once read about is very real."
TV Show,Jenni Rivera: Mariposa de Barrio,2017,1 Season,TV Dramas,This drama follows Mexican-American singer Jenni Rivera's unlikely rise from suicidal pregnant teen and abused wife to banda superstar.
TV Show,Monarca,2021,2 Seasons,TV Dramas,"After 20 years, Ana María returns to Mexico and vies for control of her family's tequila empire as it threatens to crumble under corruption and secrets."
TV Show,Chilling Adventures of Sabrina,2020,4 Seasons,TV Horror,"Magic and mischief collide as half-human, half-witch Sabrina navigates between two worlds: mortal teen life and her family's legacy, the Church of Night."
TV Show,Bridgerton,2020,1 Season,TV Dramas,The eight close-knit siblings of the Bridgerton family look for love and happiness in London high society. Inspired by Julia Quinn's bestselling novels.
TV Show,Paava Kadhaigal,2020,1 Season,TV Dramas,"At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way."
TV Show,Tiny Pretty Things,2020,1 Season,TV Dramas,"When an attack brings down the star student at an elite ballet school, her replacement enters a world of lies, betrayal — and cutthroat competition."
TV Show,Children of Adam,2020,1 Season,TV Dramas,"Amid crime and corruption, the lives of two couples intertwine as unexpected events soon reveal their dark secrets and tainted pasts."
TV Show,The Mess You Leave Behind,2020,1 Season,TV Dramas,A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before... and begins fearing for her own life.
TV Show,Once Upon a Time,2019,1 Season,TV Dramas,"Fighting to save his ancestors' mansion from demolition, Youssef unpacks a series of love stories that took place there with a journalist."
TV Show,Juman,2019,1 Season,TV Dramas,"Despite their estranged families, Juman and Hisham fall in love and get married but their different outlooks on life soon threaten their relationship."
TV Show,100 Days My Prince,2018,1 Season,TV Dramas,"Upon losing his memory, a crown prince encounters a commoner’s life and experiences unforgettable love as the husband to Joseon’s oldest bachelorette."
TV Show,Detention,2020,1 Season,TV Dramas,A tormented student uncovers unsettling secrets at her remote high school as betrayal and a paranormal encounter upend her life.
TV Show,The Guest,2018,1 Season,TV Horror,"Bound together by a tragic past, a psychic, a priest and a detective join forces to take down a powerful spirit that's driven by bloodthirst."
TV Show,Heartbreak High,1999,7 Seasons,TV Dramas,A crash course on the turbulence of being a teen is always on the schedule for the students at Hartley High School in this 1990s series set in Sydney.
TV Show,Strongest Deliveryman,2017,1 Season,TV Dramas,Two gutsy food delivery workers strive to overcome their socioeconomic disadvantages to achieve big goals – and bump into love along the way.
TV Show,Heart & Soul,2019,1 Season,TV Dramas,"At a hospital in Lagos, a doctor yearning for more field experience meets patients with various ailments that test his spiritual and medical beliefs."
TV Show,The Crown,2020,4 Seasons,TV Dramas,This drama follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the 20th century.
TV Show,American Horror Story,2019,9 Seasons,TV Horror,"This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil."
TV Show,Ethos,2020,1 Season,TV Dramas,A group of individuals in Istanbul transcend sociocultural boundaries and find connection as their fears and wishes intertwine.
TV Show,Paranormal,2020,1 Season,TV Dramas,"After a skeptical hematologist is plunged into a series of inexplicable events, he unwillingly becomes the go-to-guy for paranormal investigations."
TV Show,The Queen's Gambit,2020,1 Season,TV Dramas,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction."
TV Show,Grand Army,2020,1 Season,TV Dramas,"Five students at the largest public high school in Brooklyn take on a chaotic world as they fight to succeed, survive, break free and seize the future."
TV Show,The Haunting of Bly Manor,2020,1 Season,TV Dramas,"Dead doesn't mean gone. An au pair plunges into an abyss of chilling secrets in this gothic romance from the creator of ""The Haunting of Hill House."""
TV Show,To the Lake,2020,1 Season,TV Dramas,"Facing the end of civilization when a terrifying plague strikes, a group risks their lives, loves — and humanity — in a brutal struggle to survive."
TV Show,Evil,2019,1 Season,TV Dramas,A forensic psychologist partners with a Catholic priest-in-training to investigate miracles and demonic possession in this supernatural drama.
TV Show,Familiar Wife,2018,1 Season,TV Dramas,"After receiving a bizarre chance to go back in time, a man wakes up to find that his whole life — including the person he married — is different."
TV Show,Oktoberfest: Beer & Blood,2020,1 Season,TV Dramas,"In 1900 Munich, ambitious brewer Curt Prank uses brutal tactics on his quest to build a beer hall that will dominate the city's lucrative Oktoberfest."
TV Show,The School Nurse Files,2020,1 Season,TV Dramas,"Wielding a light-up sword through the dark corners of a high school, a nurse with an unusual gift protects students from monsters only she can see."
TV Show,Ratched,2020,1 Season,TV Dramas,"In 1947, Mildred Ratched begins working as a nurse at a leading psychiatric hospital. But beneath her stylish exterior lurks a growing darkness."
TV Show,Baby,2020,3 Seasons,TV Dramas,"Fed up with their families and classmates, two teen girls from a wealthy part of Rome are drawn to the city's underworld and start leading double lives."
TV Show,Call the Midwife,2020,9 Seasons,TV Dramas,This period drama set in impoverished East London in the 1950s follows a newly qualified midwife and her colleagues at a nursing convent.
TV Show,The Barrier,2020,1 Season,TV Dramas,One family’s fight for survival in a future dystopian Madrid illustrates the disparity between two worlds separated by a fence — and so much more.
TV Show,Greenleaf,2020,5 Seasons,TV Dramas,"Although members of the Greenleaf family run a Memphis megachurch, their business and personal lives are tainted with greed, adultery and other sins."
TV Show,Record of Youth,2020,1 Season,TV Dramas,Two actors and a makeup artist fight to make their own way in a world that weighs the backgrounds they were born into more than their dreams.
TV Show,Cleverman,2017,1 Season,TV Dramas,"In the near future, physically powerful beings known as ""Hairies"" struggle to survive in a segregated society dominated by hostile humans."
TV Show,Borgen,2012,3 Seasons,TV Dramas,A shocking turn of events puts Birgitte Nyborg in the Danish prime minister's seat as her country's first female leader in this landmark drama.
TV Show,Her Mother's Killer,2020,1 Season,TV Dramas,"Nearly 30 years after her mom's murder, a political strategist launches a calculated plan to ruin the Colombian presidential candidate who killed her."
TV Show,Trinkets,2020,2 Seasons,TV Dramas,A grieving teen finds an unexpected connection with two classmates at her new high school after they all land in the same Shoplifters Anonymous group.
TV Show,Goedam,2020,1 Season,TV Horror,"When night falls on the city, shadows and spirits come alive in this horror anthology series centered on urban legends."
TV Show,Dérè: An African Tale,2016,1 Season,TV Dramas,"After experiencing a tragic loss, a woman must resist a new family dynamic that could control the future of her father's company and her life."
TV Show,Takki,2014,2 Seasons,TV Dramas,"In Jeddah, Saudi Arabia, a young aspiring filmmaker and his circle of friends grapple with family expectations, gender roles, romance and rivalry."
TV Show,3%,2020,4 Seasons,TV Dramas,"In a future where the elite inhabit an island paradise far from the crowded slums, you get one chance to join the 3% saved from squalor."
TV Show,The Governor,2016,1 Season,TV Dramas,"When sudden tragedy forces a deputy to step into the role of governor, she faces grueling political and personal tests in order to lead her state."
TV Show,The Rain,2020,3 Seasons,TV Dramas,"Six years after a brutal virus wipes out most of Scandinavia's population, two siblings join a band of young survivors seeking safety – and answers."
TV Show,Kissing Game,2020,1 Season,TV Dramas,"At a high school in a rural, isolated ranching community, families panic when teens contract a mysterious ""kissing disease"" that quickly spreads."
TV Show,Stateless,2020,1 Season,TV Dramas,"Four strangers — a woman on the run, a brave refugee, a driven bureaucrat and a struggling dad — intersect at an Australian immigration detention center."
TV Show,JU-ON: Origins,2020,1 Season,TV Horror,A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.
TV Show,A Touch of Green,2016,1 Season,TV Dramas,"Amid the turmoil of China's civil war, families of Kuomintang pilots face the pain of leaving their homes but find strength in their shared bonds."
TV Show,Homemade,2020,1 Season,TV Dramas,"Acclaimed filmmakers from around the world channel their creativity during COVID-19 isolation with this diverse, genre-spanning collection of short films."
TV Show,"Roswell, New Mexico",2020,2 Seasons,TV Dramas,"After 10 years, a woman returns to her sleepy tourist-occupied hometown and discovers her high-school crush is also an unusual foreigner."
TV Show,Most Beautiful Thing,2020,2 Seasons,TV Dramas,"A 1950s housewife goes to Rio de Janeiro to meet up with her husband, only to learn he's deserted her, but decides to stay and open a bossa nova club."
TV Show,The Order,2020,2 Seasons,TV Dramas,"Out to avenge his mother's death, a college student pledges a secret order and lands in a war between werewolves and practitioners of dark magic."
TV Show,Curon,2020,1 Season,TV Dramas,"After 17 years, a woman returns home with her teenage twins. When she mysteriously vanishes, her children must reckon with a shadowy family legacy."
TV Show,Reality Z,2020,1 Season,TV Horror,"With Rio de Janeiro under a zombie attack, reality show contestants shelter in a TV studio, where they must deal with more than flesh-eating hordes."
TV Show,Dear My Friends,2016,1 Season,TV Dramas,Life is ever-delightful — and ever-challenging — for a group of friends in their twilight years as they rediscover themselves through love and family.
TV Show,Midnight Diner,2014,3 Seasons,TV Dramas,"A scarred man operates a midnight diner in the backstreets of Shinjuku. No one knows his name or his story, but his customers each bring him theirs."
TV Show,Dynasty,2019,3 Seasons,TV Dramas,The Carringtons and the Colbys feud for control over their fortune – and their children – in this updated reboot of the classic prime-time soap.
TV Show,The Queen and the Conqueror,2020,1 Season,TV Dramas,"Years after Spanish conquistador Pedro de Heredia betrayed her people and broke her heart, indigenous woman Catalina reenters his life to get revenge."
TV Show,Sweet Magnolias,2020,1 Season,TV Dramas,"Lifelong friends Maddie, Helen and Dana Sue lift each other up as they juggle relationships, family and careers in the small, Southern town of Serenity."
TV Show,Madam Secretary,2019,6 Seasons,TV Dramas,"When a highly capable woman becomes secretary of state, she struggles to find balance between the demands of world politics and those of her family."
TV Show,Strangers from Hell,2019,1 Season,TV Horror,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.
TV Show,The Eddy,2020,1 Season,TV Dramas,"The owner of a Paris jazz club gets tangled up with dangerous criminals as he fights to protect his business, his band and his teenage daughter."
TV Show,Hollywood,2020,1 Season,TV Dramas,"In post-World War II Hollywood, an ambitious group of aspiring actors and filmmakers will do almost anything to make their showbiz dreams come true."
TV Show,Medici: Masters of Florence,2019,3 Seasons,TV Dramas,"After his father's murder, banking heir Cosimo Medici battles opponents of his artistic, economic and political visions for 15th-century Florence."
TV Show,Good Witch,2019,5 Seasons,TV Dramas,"Raising her daughter in a small town, an enchanting widow with magical powers provokes the interest and exasperation of a skeptical big-city doctor."
TV Show,Tjovitjo,2017,2 Seasons,TV Dramas,"Amidst poverty and struggle, a hardened pantsula dance leader enters a dark space and searches for redemption and salvation in his community."
TV Show,دفعة القاهرة,2019,1 Season,TV Dramas,"A group of women leaves Kuwait to attend university in Cairo, embarking on personal journeys filled with romance and self-discovery."
TV Show,Love 101,2020,1 Season,TV Dramas,"While trying to make their teacher fall for a basketball coach, four misfits and a model student find friendship, love and the courage to be themselves."
TV Show,El Reemplazante,2013,2 Seasons,TV Dramas,A former high-ranking financial executive finds redemption and romance when he's paroled after a prison sentence and becomes a math teacher.
TV Show,Legacies,2019,2 Seasons,TV Dramas,"Born into a rare supernatural bloodline, Hope Mikaelson attends a gifted private school to master her powers and control her innate urges for evil."
TV Show,Unorthodox,2020,1 Season,TV Dramas,A Hasidic Jewish woman in Brooklyn flees to Berlin from an arranged marriage and is taken in by a group of musicians — until her past comes calling.
TV Show,Self Made: Inspired by the Life of Madam C.J. Walker,2020,1 Season,TV Dramas,An African American washerwoman rises from poverty to build a beauty empire and become the first female self-made millionaire. Based on a true story.
TV Show,The English Game,2020,1 Season,TV Dramas,Two 19th-century footballers on opposite sides of a class divide navigate professional and personal turmoil to change the game — and England — forever.
TV Show,Vampires,2020,1 Season,TV Dramas,"A Paris teen who's half human, half vampire grapples with her emerging powers and family turmoil as she's pursued by a secret vampire community."
TV Show,Caliphate,2020,1 Season,TV Dramas,"An impending ISIS attack on Sweden entangles a group of women, including a mother in a bind, a spirited student and an ambitious cop."
TV Show,Bloodride,2020,1 Season,TV Horror,"The doomed passengers aboard a spectral bus head toward a gruesome, unknown destination in this deliciously macabre horror anthology series."
TV Show,Unstoppable,2020,1 Season,TV Dramas,A group of friends set out on a road trip when an unexpected fourth passenger forces an abrupt change of plans.
TV Show,Followers,2020,1 Season,TV Dramas,"When an aspiring actress hits it big thanks to a candid Instagram post, the lives of several Tokyo women cross as they struggle to define happiness IRL."
TV Show,Spectros,2020,1 Season,TV Horror,A group of teens get caught up in a supernatural clash as vengeful spirits from centuries past rise up in the Liberdade district of São Paulo.
TV Show,On the Real,2017,1 Season,TV Dramas,A group of reality stars transitions into their newly achieved fame while dealing with the demands of an obnoxious TV executive and their regular lives.
TV Show,Fifty: The Series,2018,2 Seasons,TV Dramas,"Juggling careers and families, four ambitious women faced with unique crises weigh the consequences of their choices as they approach turning 50."
TV Show,Itaewon Class,2020,1 Season,TV Dramas,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality."
TV Show,Luna Nera,2020,1 Season,TV Dramas,"In 17th-century Italy, a teenager learns about her destiny among a family of witches, just as her boyfriend's father hunts her down for witchcraft."
TV Show,Omniscient,2020,1 Season,TV Dramas,"In a city where citizens are monitored 24/7, a tech employee must outsmart her surveillance drone in order to investigate a murder."
TV Show,Sons of the Caliphate,2017,2 Seasons,TV Dramas,"Three wealthy, power-hungry men tussle for sovereignty amid corrupt politics, passionate desires and family obligations."
TV Show,The Ghost Bride,2020,1 Season,TV Dramas,"In 1890s Malacca, Li Lan finds herself in the afterlife and becomes mired in a mystery linked to the sinister, deceased son of a wealthy family."
TV Show,Ares,2020,1 Season,TV Dramas,"Aiming to become part of Amsterdam's elite, an ambitious college student joins an exclusive society, unaware it's hiding a horrifying secret."
TV Show,Handsome Siblings,2020,1 Season,TV Dramas,"Clashing martial arts twins face relentless villains, thorny romance and brotherly rivalry as their troubled pasts catch up to them."
TV Show,Dracula,2020,1 Season,TV Dramas,The Count Dracula legend transforms with new tales that flesh out the vampire's gory crimes – and bring his vulnerability into the light.
TV Show,Anne with an E,2019,3 Seasons,TV Dramas,"A plucky orphan whose passions run deep finds an unlikely home with a spinster and her soft-spoken bachelor brother. Based on ""Anne of Green Gables."""
TV Show,Messiah,2020,1 Season,TV Dramas,A wary CIA officer investigates a charismatic man who sparks a spiritual movement and stirs political unrest. A fictional story not based on true events.
TV Show,Save Me,2017,1 Season,TV Dramas,Four young men come to the rescue of a former classmate whose family has been sucked into the clutches of a religious cult and its charismatic leader.
TV Show,Spinning Out,2020,1 Season,TV Dramas,"A figure skating Olympic hopeful struggles to balance love, family and fragile mental health as her dream of winning takes a dizzying hold."
TV Show,Occupied,2019,3 Seasons,TV Dramas,"In the near future, Russia initiates a ""silk glove"" invasion of Norway to restart oil production, but soon uncertainty, chaos and danger erupt."
TV Show,Yanxi Palace: Princess Adventures,2019,1 Season,TV Dramas,A determined Qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.
TV Show,The Bonfire of Destiny,2019,1 Season,TV Dramas,"After a devastating fire in 1897 Paris, three women find their lives upended by betrayals, deceptions and romantic turmoil. Inspired by real events."
TV Show,Agent,2019,1 Season,TV Dramas,"A former footballer tries to make it as a player agent in the world of African soccer, but a secret from his past threatens to destroy everything."
TV Show,Twice Upon A Time,2019,1 Season,TV Dramas,"Months after a crushing breakup, a man receives a mysterious package that opens a portal to the past – and gives him a chance to win back his ex."
TV Show,Soundtrack,2019,1 Season,TV Dramas,"Love, loss and transformative luck intersect in this musical drama about two struggling artists experiencing life at full volume in Los Angeles."
TV Show,"Crazy, Lovely, Cool",2018,1 Season,TV Dramas,"For a group of charismatic undergraduates, the jolting revelations from a campus blog turn surviving university life into a serious matter."
TV Show,The Chosen One,2019,2 Seasons,TV Dramas,"Determined to bring a Zika vaccine to the remote Pantanal, three doctors clash with a faith healer and are pulled deeper into the mysteries of his cult."
TV Show,Three Days of Christmas,2019,1 Season,TV Dramas,"Four sisters deal with family drama and secrets throughout three different time periods, all occurring on Christmas Day."
TV Show,The Prince of Tennis ~ Match! Tennis Juniors ~,2019,1 Season,TV Dramas,A tennis whiz beats the odds to excel on the court while juggling school and inspiring teammates. Based on the hit manga series by Takeshi Konomi.
TV Show,Nightflyers,2018,1 Season,TV Horror,"With humankind's future at stake, a group of scientists and a powerful telepath venture into the void aboard a spaceship full of secrets."
TV Show,Dolly Parton's Heartstrings,2019,1 Season,TV Dramas,"Eight stories celebrating family, faith, love and forgiveness come to life in this series inspired by Dolly Parton's iconic country music catalog."
TV Show,Holiday Secrets,2019,1 Season,TV Dramas,A Christmas reunion becomes a gateway to the past in this three-part series that explores the intimate complexities of one family's history.
TV Show,Candy Online,2019,1 Season,TV Dramas,"When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in."
