type,title,release_year,duration,listed_in,description
TV Show,The Twelve,2019,1 Season,Crime TV Shows,Twelve jurors — ordinary people with struggles of their own — must decide the case of a woman accused of killing her best friend and her own daughter.
TV Show,JU-ON: Origins,2020,1 Season,TV Horror,A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.
TV Show,Dark,2020,3 Seasons,Crime TV Shows,A missing child sets four families on a frantic hunt for answers as they unearth a mind-bending mystery that spans three generations.
TV Show,How to Get Away with Murder,2020,6 Seasons,Crime TV Shows,"Brilliant criminal defense attorney and law professor Annalise Keating, plus five of her students, become involved in a twisted murder case."
TV Show,The Search,2020,1 Season,Crime TV Shows,"When a girl vanishes from a suburb near Mexico City, the personal goals of some involved in the case muddy the search. Based on a true story."
TV Show,The Woods,2020,1 Season,Crime TV Shows,Evidence found on the body of a homicide victim sparks hope in a prosecutor that his sister who disappeared 25 years earlier could still be alive.
TV Show,My Mister,2018,1 Season,Crime TV Shows,"In a world that is less than kind, a young woman and a middle-aged man develop a sense of kinship as they find warmth and comfort in one another."
TV Show,Reality Z,2020,1 Season,TV Horror,"With Rio de Janeiro under a zombie attack, reality show contestants shelter in a TV studio, where they must deal with more than flesh-eating hordes."
TV Show,Queen of the South,2018,4 Seasons,Crime TV Shows,"Forced to work for a cartel that recently killed her boyfriend, Teresa relies on her street smarts, a loyal pal and a mysterious notebook to survive."
TV Show,13 Reasons Why,2020,4 Seasons,Crime TV Shows,"After a teenage girl's perplexing suicide, a classmate receives a series of tapes that unravel the mystery of her tragic choice."
TV Show,Inhuman Resources,2020,1 Season,Crime TV Shows,"Alain Delambre, unemployed and 57, is lured by an attractive job opening. But things get ugly when he realizes he’s a pawn in a cruel corporate game."
TV Show,Sleepless Society: Two Pillows & A Lost Soul,2020,1 Season,Crime TV Shows,A motivational speaker about to divorce her abusive husband wakes up from a wild party one morning to find a dead body.
TV Show,Strangers from Hell,2019,1 Season,TV Horror,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.
TV Show,White Lines,2020,1 Season,Crime TV Shows,"Zoe Walker leaves her quiet life behind to investigate her brother's disappearance in Ibiza, where she quickly heads down a decadent and dangerous path."
TV Show,Bordertown,2019,3 Seasons,Crime TV Shows,A gifted detective takes a job in a small town so he can spend more time with his family. But he's soon drawn into a web of disturbing murder cases.
TV Show,Trial By Media,2020,1 Season,Crime TV Shows,"In this true crime docuseries, some of the most dramatic trials of all time are examined with an emphasis on how the media may have impacted verdicts."
TV Show,Reckoning,2019,1 Season,Crime TV Shows,"When a local teen is murdered in their quiet, suburban community, two fathers intent on protecting their families must contend with their inner demons."
TV Show,El señor de los Cielos,2019,7 Seasons,Crime TV Shows,Only Aurelio Casillas can fill Pablo Escobar's shoes and become Mexico's biggest drug trafficker of the '90s.
TV Show,The Forest of Love: Deep Cut,2020,1 Season,Crime TV Shows,Nothing's as it seems when a charismatic conman and an aspiring film crew delve into the lives of two emotionally scarred women.
TV Show,The Victims' Game,2020,1 Season,Crime TV Shows,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case."
TV Show,Extracurricular,2020,1 Season,Crime TV Shows,A model high school student who's steeped in a world of serious crime finds his double life upended when a classmate takes an interest in his secret.
TV Show,Nicky Jam: El Ganador,2018,1 Season,Crime TV Shows,Follow reggaeton artist Nicky Jam's struggles to overcome drug addiction and rise to international success in this dramatization of his life story.
TV Show,The King: Eternal Monarch,2020,1 Season,Crime TV Shows,"A modern-day Korean emperor passes through a mysterious portal and into a parallel world, where he encounters a feisty police detective."
TV Show,El Dragón: Return of a Warrior,2020,2 Seasons,Crime TV Shows,"To replace his grandfather as head of a cartel, a Tokyo financier returns to his home country of Mexico, where he must battle two rivals for control."
TV Show,Hasmukh,2020,1 Season,Crime TV Shows,"A timid, small-town comedian's long-awaited big break takes a dark turn when he realizes committing murder is the only way to keep his onstage mojo."
TV Show,Fauda,2020,3 Seasons,Crime TV Shows,"A top Israeli agent comes out of retirement to hunt for a Palestinian militant he thought he'd killed, setting a chaotic chain of events into motion."
TV Show,The Innocence Files,2020,1 Season,Crime TV Shows,"The Innocence Project unravels missteps and deceit in a series of wrongful convictions, exposing the injustice inflicted on victims and the accused."
TV Show,The Trial,2019,1 Season,Crime TV Shows,"The murder of a teen girl impacts a public prosecutor linked to the victim, a lawyer seeking a career-making case and a suspect who says she's innocent."
TV Show,How to Fix a Drug Scandal,2020,1 Season,Crime TV Shows,"Two drug lab chemists' shocking crimes cripple a state's judicial system and blur the lines of justice for lawyers, officials and thousands of inmates."
TV Show,Rugal,2020,1 Season,Crime TV Shows,A police detective who loses everything to a criminal organization seeks payback when he gains special abilities through biotechnology.
TV Show,Happy!,2019,2 Seasons,Crime TV Shows,A boozy ex-cop turned hit man thinks he's losing his marbles when a cartoon unicorn only he can see urges him to rescue a girl kidnapped by Santa.
TV Show,Ozark,2020,3 Seasons,Crime TV Shows,"A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss."
TV Show,Freud,2020,1 Season,Crime TV Shows,"Eager to make his name in 19th-century Vienna, a hungry young Sigmund Freud joins a psychic and an inspector to solve a string of bloody mysteries."
TV Show,She,2020,1 Season,Crime TV Shows,An undercover assignment to expose a drug ring becomes a timid Mumbai constable’s road to empowerment as she realizes her dormant sexuality's potential.
TV Show,"Tiger King: Murder, Mayhem and Madness",2020,1 Season,Crime TV Shows,A zoo owner spirals out of control amid a cast of eccentric characters in this true murder-for-hire story from the underworld of big cat breeding.
TV Show,Women Of The Night,2019,1 Season,Crime TV Shows,"Haunted by a shadowy past, the wife of a rising star in Amsterdam's mayoral office finds herself drawn into the city’s underworld of sex and drugs."
TV Show,Bloodride,2020,1 Season,TV Horror,"The doomed passengers aboard a spectral bus head toward a gruesome, unknown destination in this deliciously macabre horror anthology series."
TV Show,The Valhalla Murders,2020,1 Season,Crime TV Shows,An Oslo detective with a painful past returns to his native Iceland to help a dedicated cop hunt a serial killer with a link to a mysterious photo.
TV Show,Dirty Money,2020,2 Seasons,Crime TV Shows,"From crippling payday loans to cars that cheat emissions tests, this investigative series exposes brazen acts of corporate greed and corruption."
TV Show,Babylon Berlin,2020,3 Seasons,Crime TV Shows,A Soviet freight train's hijacking leads a haunted cop and a poor typist to uncover a political conspiracy amid the vice and glamour of 1929 Berlin.
TV Show,Toy Boy,2019,1 Season,Crime TV Shows,"After seven years in a Málaga prison, a male stripper is released pending retrial and sets out to prove his lover framed him for her husband's murder."
TV Show,Altered Carbon,2020,2 Seasons,Crime TV Shows,"After 250 years on ice, a prisoner returns to life in a new body with one chance to win his freedom: by solving a mind-bending murder."
TV Show,The Trials of Gabriel Fernandez,2020,1 Season,Crime TV Shows,A boy’s brutal murder and the public trials of his guardians and social workers prompt questions about the system’s protection of vulnerable children.
TV Show,Unabomber - In His Own Words,2018,1 Season,Crime TV Shows,"The CIA attempts to turn Ted Kaczynski, aka the Unabomber, into a super agent — a plan that backfires. Based on real events."
TV Show,Puerta 7,2020,1 Season,Crime TV Shows,A determined woman works to rid an Argentine soccer club of the violent crime and corruption surrounding its intense fanbase.
TV Show,Spectros,2020,1 Season,TV Horror,A group of teens get caught up in a supernatural clash as vengeful spirits from centuries past rise up in the Liberdade district of São Paulo.
TV Show,Narcos: Mexico,2020,2 Seasons,Crime TV Shows,"Witness the birth of the Mexican drug war in the 1980s as a gritty new ""Narcos"" saga chronicles the true story of the Guadalajara cartel's ascent."
TV Show,Sleepless Society: Insomnia,2019,1 Season,Crime TV Shows,"Haunted by recurring visions, a young woman with insomnia visits an old home to solve a mystery and put her nightmares to an end."
TV Show,Better Call Saul,2018,4 Seasons,Crime TV Shows,"This Emmy-nominated prequel to ""Breaking Bad"" follows small-time attorney Jimmy McGill as he transforms into morally challenged lawyer Saul Goodman."
TV Show,Who Killed Malcolm X?,2020,1 Season,Crime TV Shows,"Decades after the assassination of African American leader Malcolm X, an activist embarks on a complex mission seeking truth in the name of justice."
TV Show,Arrow,2019,8 Seasons,Crime TV Shows,"Based on DC Comics' Green Arrow, an affluent playboy becomes a vengeful superhero, saving the city from villains armed with just a bow and arrows."
